head_label,tail_label,head_name,tail_name,ans
KG0936,CA2160,文青格紋配色綁帶長版襯衫上衣,純色簡約不對稱剪裁口袋A字裙,not_fit
KG0936,KG0933,文青格紋配色綁帶長版襯衫上衣,復古格紋配色毛呢打褶短褲裙,not_fit
KG0936,CA2212,文青格紋配色綁帶長版襯衫上衣,保暖磨毛修身毛排釦內裡褲A字短裙,not_fit
KG0936,KG0987,文青格紋配色綁帶長版襯衫上衣,質感造型車線後腰鬆緊直筒寬褲,not_fit
KG0936,KG0995,文青格紋配色綁帶長版襯衫上衣,台灣製造．英文造型織帶拼接鬆緊褲口長褲,fit
KG0936,KG0969,文青格紋配色綁帶長版襯衫上衣,高含棉雙層素色拼接網紗腰鬆緊中長裙(附腰帶),not_fit
KG0936,DA8257,文青格紋配色綁帶長版襯衫上衣,溫暖燈心絨小法式花朵刺繡吊帶裙,not_fit
KG0936,CA2200,文青格紋配色綁帶長版襯衫上衣,浪漫修身腰鬆緊包臀魚尾中長裙,not_fit
KG0936,CA2162,文青格紋配色綁帶長版襯衫上衣,純色親膚磨毛腰鬆緊傘擺長裙,not_fit
KG0936,CA2120,文青格紋配色綁帶長版襯衫上衣,臧芮軒。柔軟舒適彈力修身針織長裙,not_fit
KG0936,BA5828,文青格紋配色綁帶長版襯衫上衣,純色高腰顯瘦彈力加壓吸濕排汗窄管緊身長褲,not_fit
KG0936,CA2153,文青格紋配色綁帶長版襯衫上衣,純色綁帶後鬆緊傘擺A字長裙,not_fit
KG0936,QA1128,文青格紋配色綁帶長版襯衫上衣,造型口袋壓紋縮口好動褲/長褲,wrong
KG0936,BA6069,文青格紋配色綁帶長版襯衫上衣,假兩件彈力牛仔抽鬚A字內搭褲裙,not_fit
KG0936,CA2142,文青格紋配色綁帶長版襯衫上衣,臧芮軒。雪紡珍珠裝飾開衩A字中裙褲裙,not_fit
KG0936,BA6005,文青格紋配色綁帶長版襯衫上衣,保暖純色磨毛傘擺造型腰頭內裡短褲,not_fit
KG0942,BA5845,。OB嚴選X美國棉。英文印花不收邊小V領前短後長上衣,高含棉牛仔後腰鬆緊雙排釦立體打褶口袋哈倫長褲,fit
KG0942,CA2127,。OB嚴選X美國棉。英文印花不收邊小V領前短後長上衣,修身滿版印花後鬆緊百褶長裙,fit
KG0942,BA5939,。OB嚴選X美國棉。英文印花不收邊小V領前短後長上衣,微性感彈力含棉牛仔高腰收腹簍空腰頭造型緊身長褲,fit
KG0942,MA0364,。OB嚴選X美國棉。英文印花不收邊小V領前短後長上衣,魔術360~羊毛磨毛雕花蕾絲孕婦內搭褲/孕婦褲,wrong
KG0942,KG0990,。OB嚴選X美國棉。英文印花不收邊小V領前短後長上衣,台灣製造．內磨毛彈性保暖袋發熱褲,not_fit
KG0942,CA2065,。OB嚴選X美國棉。英文印花不收邊小V領前短後長上衣,臧芮軒。滿版復古碎花撞色織帶蛋糕裙,fit
KG0942,CA2132,。OB嚴選X美國棉。英文印花不收邊小V領前短後長上衣,質感幾何花草印花細百褶中裙,not_fit
KG0942,BA5839,。OB嚴選X美國棉。英文印花不收邊小V領前短後長上衣,日系直條紋立挺打褶五分褲．附質感皮帶,fit
KG0942,KS0729,。OB嚴選X美國棉。英文印花不收邊小V領前短後長上衣,台灣製造．高彈力造型口袋高腰運動貼腿褲,not_fit
KG0942,BA5954,。OB嚴選X美國棉。英文印花不收邊小V領前短後長上衣,附質感皮帶造型褲絆打褶毛呢直筒西裝褲/長褲,fit
KG0942,KG0934,。OB嚴選X美國棉。英文印花不收邊小V領前短後長上衣,高含棉寬鬆舒適休閒水洗丹寧打褶直筒褲,wrong
KG0942,CA2079,。OB嚴選X美國棉。英文印花不收邊小V領前短後長上衣,浪漫透膚薰衣紫腰鬆緊百褶紗裙,fit
KG0942,BA5569,。OB嚴選X美國棉。英文印花不收邊小V領前短後長上衣,高腰修身彈力抽鬚牛仔窄管長褲,fit
KG0942,BA5810,。OB嚴選X美國棉。英文印花不收邊小V領前短後長上衣,質感雪紡後鬆緊修身打褶寬褲,fit
KG0942,CA2114,。OB嚴選X美國棉。英文印花不收邊小V領前短後長上衣,小性感假兩件側開衩高腰鬆緊短褲裙,fit
KG0942,KS0757,。OB嚴選X美國棉。英文印花不收邊小V領前短後長上衣,台灣製造．腰鬆緊側邊開釦造型運動寬褲,not_fit
KG0942,BA6043,。OB嚴選X美國棉。英文印花不收邊小V領前短後長上衣,質感親膚條紋細緻彈性針織寬褲,not_fit
KG0942,BA5829,。OB嚴選X美國棉。英文印花不收邊小V領前短後長上衣,純色高腰彈力口袋吸濕排汗窄管緊身長褲,not_fit
KG0942,QA1154,。OB嚴選X美國棉。英文印花不收邊小V領前短後長上衣,褲口抽鬚彈力牛仔好動褲/牛仔褲,wrong
KG0942,CA2187,。OB嚴選X美國棉。英文印花不收邊小V領前短後長上衣,質感絲絨光澤皺皺壓褶設計下襬開衩中長裙,fit
KG0953,QA1159,清新格紋配色下擺抽繩排釦襯衫領上衣,質感雙口袋高彈力純棉長褲,wrong
KG0953,BA5938,清新格紋配色下擺抽繩排釦襯衫領上衣,牛仔彈力造型高腰收腹割破不收邊緊身長褲,fit
KG0953,KL1008,清新格紋配色下擺抽繩排釦襯衫領上衣,高含棉側邊織條彈性腰頭縮口休閒褲/運動褲,not_fit
KG0953,CA2163,清新格紋配色下擺抽繩排釦襯衫領上衣,優雅蕾絲不易皺後腰鬆緊斜開岔短裙,not_fit
KG0953,QA1190,清新格紋配色下擺抽繩排釦襯衫領上衣,續熱保暖抗菌消臭輕磨毛超彈力褲,wrong
KG0953,BA5866,清新格紋配色下擺抽繩排釦襯衫領上衣,純色高含棉修身立體打褶哈倫長褲,fit
KG0953,MA0361,清新格紋配色下擺抽繩排釦襯衫領上衣,魔術360~簡約口袋彈力牛仔孕婦褲/牛仔褲,fit
KG0953,CA2232,清新格紋配色下擺抽繩排釦襯衫領上衣,高雅毛呢配色線條修身A字短裙,not_fit
KG0953,CA2119,清新格紋配色下擺抽繩排釦襯衫領上衣,復古絨布格紋排扣打褶內裡褲A字短裙,not_fit
KG0953,KS0755,清新格紋配色下擺抽繩排釦襯衫領上衣,台灣製造．腰鬆緊抽繩膝蓋3D剪裁口袋運動褲,not_fit
KG0953,KB1167,清新格紋配色下擺抽繩排釦襯衫領上衣,KITTY聖誕系列~磨毛彈力保暖側邊不對稱印圖內搭褲,not_fit
KG0953,CA2090,清新格紋配色下擺抽繩排釦襯衫領上衣,高含棉A字不規則魚尾拼接牛仔長裙,fit
KG0953,BA6015,清新格紋配色下擺抽繩排釦襯衫領上衣,保暖內磨毛彈力造型腰頭不收邊窄管牛仔長褲,fit
KG0953,CA2147,清新格紋配色下擺抽繩排釦襯衫領上衣,純色不易皺打褶膝上A字裙,not_fit
KG0953,BA6040,清新格紋配色下擺抽繩排釦襯衫領上衣,假兩件．排釦短裙拼接彈性斜紋窄管褲,not_fit
KG0953,KG0957,清新格紋配色下擺抽繩排釦襯衫領上衣,高含棉素色褲管鬆緊斜紋哈倫褲,fit
KG0953,CA2125,清新格紋配色下擺抽繩排釦襯衫領上衣,幾何印刷格紋腰鬆緊壓褶長裙,not_fit
KG0953,CA2187,清新格紋配色下擺抽繩排釦襯衫領上衣,質感絲絨光澤皺皺壓褶設計下襬開衩中長裙,not_fit
KG0953,KG0972,清新格紋配色下擺抽繩排釦襯衫領上衣,高含棉率性刷色打褶牛仔寬褲,fit
KG0953,BA5978,清新格紋配色下擺抽繩排釦襯衫領上衣,牛仔彈力修身造型腰頭後鬆緊男友長褲,fit
KG0964,FA2245,撞色拼接英文膠印大學T,側開衩包芯紗立體坑條純色針織中長裙,not_fit
KG0964,KS0758,撞色拼接英文膠印大學T,台灣製造．後腰英文織帶鬆緊運動短褲,not_fit
KG0964,BA5911,撞色拼接英文膠印大學T,韓系立體打褶造型釦環純色直筒西裝褲,not_fit
KG0964,BA6009,撞色拼接英文膠印大學T,裝飾拉鍊後鬆緊保暖斜紋磨毛寬褲,fit
KG0964,CA2204,撞色拼接英文膠印大學T,臧芮軒。質感滿版印花燈芯絨A字波浪傘襬中長裙,not_fit
KG0964,BA5995,撞色拼接英文膠印大學T,假兩件．麂皮絨面短褲拼接腰鬆緊內搭褲,not_fit
KG0964,KG1002,撞色拼接英文膠印大學T,防潑水造型口袋腰鬆緊綁帶中長裙,not_fit
KG0964,BA5869,撞色拼接英文膠印大學T,視覺-5KG。名模高挑彈力小喇叭牛仔長褲,fit
KG0964,CA2130,撞色拼接英文膠印大學T,質感綁帶滿版點點雪紡傘襬A字長裙,fit
KG0964,BA5991,撞色拼接英文膠印大學T,英式學院風．輕暖毛呢格紋直筒五分褲,not_fit
KG0964,BA5769,撞色拼接英文膠印大學T,純色高彈打褶七分直筒褲,fit
KG0964,BA5962,撞色拼接英文膠印大學T,高含棉牛仔修身開衩吊帶落地長寬褲,not_fit
KG0964,KS0727,撞色拼接英文膠印大學T,台灣製造．撞色網紗拼接彈力微寬腰頭運動褲,not_fit
KG0964,CA2125,撞色拼接英文膠印大學T,幾何印刷格紋腰鬆緊壓褶長裙,not_fit
KG0964,KS0754,撞色拼接英文膠印大學T,台灣製造．英文印花腰鬆緊縮口褲管運動長褲,not_fit
KG0964,BA5825,撞色拼接英文膠印大學T,高含棉牛仔修身高腰開衩短褲,fit
KG0964,BA5950,撞色拼接英文膠印大學T,潮流感繡線設計高彈牛仔窄管褲,fit
KG0964,CA2251,撞色拼接英文膠印大學T,優雅燈芯絨不規則設計鬆緊魚尾裙,not_fit
KG0964,CA2166,撞色拼接英文膠印大學T,假兩件．雙層格紋拼接網紗荷葉傘襬中長裙,not_fit
KG0964,BA5848,撞色拼接英文膠印大學T,純色高含棉修身鬆緊腰綁帶哈倫長褲,fit
KG0966,BA5834,內刷毛配色寬條紋大學衛衣,棉質水洗細緻刺繡刷破牛仔長褲,not_fit
KG0966,CA2010,內刷毛配色寬條紋大學衛衣,圖騰印花收腰鬆緊傘襬雪紡短褲裙．附編織皮帶,not_fit
KG0966,CA2136,內刷毛配色寬條紋大學衛衣,高含棉牛仔彈力修身高腰排釦長裙窄裙,not_fit
KG0966,KS0750,內刷毛配色寬條紋大學衛衣,防潑水腰鬆緊後交叉褲口羅紋拼接運動長褲,fit
KG0966,BA5911,內刷毛配色寬條紋大學衛衣,韓系立體打褶造型釦環純色直筒西裝褲,fit
KG0966,QA1107,內刷毛配色寬條紋大學衛衣,可愛兔子彈力內搭褲,wrong
KG0966,BA5980,內刷毛配色寬條紋大學衛衣,保暖內刷毛彈力腰鬆緊配色壓線緊身內搭長褲,not_fit
KG0966,BA5918,內刷毛配色寬條紋大學衛衣,簡約純色荷葉抓褶小喇叭落地褲,fit
KG0966,MA0361,內刷毛配色寬條紋大學衛衣,魔術360~簡約口袋彈力牛仔孕婦褲/牛仔褲,fit
KG0966,QA1101,內刷毛配色寬條紋大學衛衣,萬聖立體怪獸縮口長褲/超彈力褲,wrong
KG0966,BA5906,內刷毛配色寬條紋大學衛衣,內收修身剪裁棉質丹寧/牛仔男友褲,fit
KG0966,BA6035,內刷毛配色寬條紋大學衛衣,濃郁苦甜巧克力絨面光澤坑條寬褲,not_fit
KG0966,BA5865,內刷毛配色寬條紋大學衛衣,高含棉復古時尚牛仔修身落地喇叭長褲,fit
KG0966,CA2140,內刷毛配色寬條紋大學衛衣,質感皮革腰鬆緊百褶長裙,fit
KG0966,KG1013,內刷毛配色寬條紋大學衛衣,高含棉素色舒適打褶直筒褲,fit
KG0966,BA5822,內刷毛配色寬條紋大學衛衣,俐落排釦綁帶打褶修身A字短褲,not_fit
KG0966,CA2233,內刷毛配色寬條紋大學衛衣,保暖高含棉磨毛格紋拼接木耳邊鬆緊腰帶長裙,not_fit
KG0966,BA5769,內刷毛配色寬條紋大學衛衣,純色高彈打褶七分直筒褲,fit
KG0966,QA1153,內刷毛配色寬條紋大學衛衣,純棉條紋口袋休閒牛仔褲,wrong
KG0966,QA1155,內刷毛配色寬條紋大學衛衣,百搭紗裙假兩件內搭褲/褲裙,wrong
KG0993,CA2232,。OB嚴選X美國棉。配色袖挖洞長版上衣,高雅毛呢配色線條修身A字短裙,not_fit
KG0993,BA5938,。OB嚴選X美國棉。配色袖挖洞長版上衣,牛仔彈力造型高腰收腹割破不收邊緊身長褲,fit
KG0993,CA2128,。OB嚴選X美國棉。配色袖挖洞長版上衣,復古格紋套裝內裡A字短裙,not_fit
KG0993,QA1107,。OB嚴選X美國棉。配色袖挖洞長版上衣,可愛兔子彈力內搭褲,wrong
KG0993,KG1021,。OB嚴選X美國棉。配色袖挖洞長版上衣,音樂課搖滾宇宙運動長褲,not_fit
KG0993,KG0933,。OB嚴選X美國棉。配色袖挖洞長版上衣,復古格紋配色毛呢打褶短褲裙,not_fit
KG0993,CA2095,。OB嚴選X美國棉。配色袖挖洞長版上衣,牛仔修身高腰口袋A字中長裙,fit
KG0993,BA6068,。OB嚴選X美國棉。配色袖挖洞長版上衣,純色高含棉金屬排釦造型哈倫長褲,fit
KG0993,BA5921,。OB嚴選X美國棉。配色袖挖洞長版上衣,高彈力含棉牛仔修身高腰收腹排釦抽鬚喇叭長褲,fit
KG0993,BA5857,。OB嚴選X美國棉。配色袖挖洞長版上衣,高含棉牛仔高腰刷破潑漆直筒男友長褲,not_fit
KG0993,BA5859,。OB嚴選X美國棉。配色袖挖洞長版上衣,立體剪裁抽繩鬆緊棉質丹寧/牛仔男友褲,fit
KG0993,BA5877,。OB嚴選X美國棉。配色袖挖洞長版上衣,高彈修身纖細開衩抽鬚喇叭九分牛仔褲,fit
KG0993,QA1169,。OB嚴選X美國棉。配色袖挖洞長版上衣,內刷毛加厚彈力內搭褲,wrong
KG0993,MA0370,。OB嚴選X美國棉。配色袖挖洞長版上衣,魔術360~造型車線高含棉彈力孕婦內搭褲/孕婦褲,wrong
KG0993,BA5909,。OB嚴選X美國棉。配色袖挖洞長版上衣,簡約質感皮革打褶內裡短褲,fit
KG0993,BA6027,。OB嚴選X美國棉。配色袖挖洞長版上衣,彈力溫暖內刷毛後腰鬆緊斜紋直筒褲,fit
KG0993,BA5858,。OB嚴選X美國棉。配色袖挖洞長版上衣,純色雪紡不易皺後鬆緊造型腰頭打褶西裝短褲,not_fit
KG0993,BA5892,。OB嚴選X美國棉。配色袖挖洞長版上衣,高腰彈力舒爽抽鬚造型腰頭緊身窄管牛仔長褲,fit
KG0993,CA2094,。OB嚴選X美國棉。配色袖挖洞長版上衣,棉麻簡約層次感開衩扭結後鬆緊A字裙,not_fit
KG0993,KL1004,。OB嚴選X美國棉。配色袖挖洞長版上衣,簡約美式印花鬆緊縮口休閒褲,wrong
KG1009,KL1005,內刷毛插畫印圖造型車縫長袖大學T,簡約印花率性縮口休閒褲,not_fit
KG1009,BA5903,內刷毛插畫印圖造型車縫長袖大學T,高含棉工裝牛仔腰鬆緊縮口哈倫長褲,fit
KG1009,FA2313,內刷毛插畫印圖造型車縫長袖大學T,柔軟針織坑條壓紋A字毛裙,not_fit
KG1009,KG0926,內刷毛插畫印圖造型車縫長袖大學T,抓破拉鍊腰鬆緊造型直筒牛仔褲,fit
KG1009,BA6030,內刷毛插畫印圖造型車縫長袖大學T,保暖絨毛光澤感修身腰鬆緊長寬褲,not_fit
KG1009,MA0364,內刷毛插畫印圖造型車縫長袖大學T,魔術360~羊毛磨毛雕花蕾絲孕婦內搭褲/孕婦褲,wrong
KG1009,KG0957,內刷毛插畫印圖造型車縫長袖大學T,高含棉素色褲管鬆緊斜紋哈倫褲,fit
KG1009,CA2146,內刷毛插畫印圖造型車縫長袖大學T,配色格紋拼接內裡修身百褶長裙,fit
KG1009,KS0734,內刷毛插畫印圖造型車縫長袖大學T,台灣製造．大口袋腰鬆緊假兩件式運動褲,not_fit
KG1009,CA2215,內刷毛插畫印圖造型車縫長袖大學T,純色細膩織紋暖感磨毛A字短裙,not_fit
KG1009,BA5741,內刷毛插畫印圖造型車縫長袖大學T,輕薄滑順修飾仿牛仔花苞綁帶寬褲,fit
KG1009,CA2250,內刷毛插畫印圖造型車縫長袖大學T,蕾絲拼接荷葉裙襬內刷毛A字魚尾裙,not_fit
KG1009,BA6019,內刷毛插畫印圖造型車縫長袖大學T,俐落不易皺造型腰頭打褶直筒西裝褲,fit
KG1009,CA2083,內刷毛插畫印圖造型車縫長袖大學T,拼接撞色排釦摩登長裙,not_fit
KG1009,KS0750,內刷毛插畫印圖造型車縫長袖大學T,防潑水腰鬆緊後交叉褲口羅紋拼接運動長褲,fit
KG1009,KB1119,內刷毛插畫印圖造型車縫長袖大學T,KITTY露營系列~純棉後腰鬆緊翻蓋大口袋短裙,not_fit
KG1009,BA5833,內刷毛插畫印圖造型車縫長袖大學T,高含棉．復古丹寧/牛仔高腰直筒小男友褲,fit
KG1009,MA0359,內刷毛插畫印圖造型車縫長袖大學T,魔術360~率性內磨毛彈力牛仔孕婦褲,wrong
KG1009,KB1171,內刷毛插畫印圖造型車縫長袖大學T,KITTY聖誕系列~質感燈心絨磨毛裙襬印圖短裙,not_fit
KG1009,BA5772,內刷毛插畫印圖造型車縫長袖大學T,2WAY領！高含棉收腰鬆緊喇叭寬袖連身短褲,not_fit
KG1011,BA5901,內刷毛造型口袋連帽抽繩寬鬆長袖上衣,個性破損小男友風丹寧/牛仔吊帶褲,not_fit
KG1011,BA5934,內刷毛造型口袋連帽抽繩寬鬆長袖上衣,質感純色收腹提臀窄管直筒長褲,fit
KG1011,KG0934,內刷毛造型口袋連帽抽繩寬鬆長袖上衣,高含棉寬鬆舒適休閒水洗丹寧打褶直筒褲,wrong
KG1011,CA2216,內刷毛造型口袋連帽抽繩寬鬆長袖上衣,高腰後鬆緊釘珠活片造型A字裙,not_fit
KG1011,BA5950,內刷毛造型口袋連帽抽繩寬鬆長袖上衣,潮流感繡線設計高彈牛仔窄管褲,fit
KG1011,BA5857,內刷毛造型口袋連帽抽繩寬鬆長袖上衣,高含棉牛仔高腰刷破潑漆直筒男友長褲,fit
KG1011,BA6008,內刷毛造型口袋連帽抽繩寬鬆長袖上衣,臧芮軒。配色條紋荷葉鬆緊腰毛紗寬褲,fit
KG1011,BA5961,內刷毛造型口袋連帽抽繩寬鬆長袖上衣,簡約質感格紋毛呢短褲,not_fit
KG1011,CA2077,內刷毛造型口袋連帽抽繩寬鬆長袖上衣,輕甜系撞色格紋小開衩A字短裙,not_fit
KG1011,KS0728,內刷毛造型口袋連帽抽繩寬鬆長袖上衣,台灣製造．高彈力造型車縫拼接織帶運動貼腿褲,not_fit
KG1011,BA5871,內刷毛造型口袋連帽抽繩寬鬆長袖上衣,視覺-5KG。高彈加壓纖腰翹臀窄管褲,fit
KG1011,KS0735,內刷毛造型口袋連帽抽繩寬鬆長袖上衣,台灣製造．火山岩兩穿運動貼腿褲,fit
KG1011,BA6033,內刷毛造型口袋連帽抽繩寬鬆長袖上衣,保暖內磨毛收腹寬版剪接鬆緊腰頭彈力窄管褲,fit
KG1011,KS0792,內刷毛造型口袋連帽抽繩寬鬆長袖上衣,台灣製造．褲腳反光條拉鍊腰鬆緊運動長褲,not_fit
KG1011,BA6045,內刷毛造型口袋連帽抽繩寬鬆長袖上衣,溫暖內刷毛牛仔/丹寧纖腿修身窄管褲,fit
KG1011,BA5895,內刷毛造型口袋連帽抽繩寬鬆長袖上衣,彈力修身牛仔刷色抽鬚小喇叭褲,fit
KG1011,CA2138,內刷毛造型口袋連帽抽繩寬鬆長袖上衣,保暖毛呢學院文青風配色格紋內裡褲百褶短裙,not_fit
KG1011,KB1139,內刷毛造型口袋連帽抽繩寬鬆長袖上衣,KITTY露營系列~純棉素色腰鬆緊抽繩長褲,not_fit
KG1011,KG0933,內刷毛造型口袋連帽抽繩寬鬆長袖上衣,復古格紋配色毛呢打褶短褲裙,not_fit
KG1011,CA2162,內刷毛造型口袋連帽抽繩寬鬆長袖上衣,純色親膚磨毛腰鬆緊傘擺長裙,fit
KG1030,BA5769,體育課籃球長版上衣,純色高彈打褶七分直筒褲,fit
KG1030,KG0929,體育課籃球長版上衣,皮革造形抽繩腰鬆緊纖瘦長褲,fit
KG1030,MA0362,體育課籃球長版上衣,魔術360~純棉雙口袋孕婦褲,wrong
KG1030,KS0763,體育課籃球長版上衣,台灣製造．腰頭數位印花鬆緊抽繩運動褲,fit
KG1030,CA2113,體育課籃球長版上衣,臧芮軒。蕾絲刺繡網紗配色鬆緊百褶長裙,fit
KG1030,KG1017,體育課籃球長版上衣,放學趣運動縮口長褲,not_fit
KG1030,CA2078,體育課籃球長版上衣,質感輕甜優雅百褶紗裙,fit
KG1030,BA5900,體育課籃球長版上衣,純色配色車線腰鬆緊縮口哈倫長褲,fit
KG1030,CA2183,體育課籃球長版上衣,臧芮軒。絨面光澤細百褶蛋糕層次長裙,not_fit
KG1030,BA5977,體育課籃球長版上衣,微彈磨毛斜紋彈性鬆緊腰頭長褲,fit
KG1030,KS0776,體育課籃球長版上衣,台灣製造．腰鬆緊抽繩棉質寬鬆運動直筒長褲,fit
KG1030,KG0925,體育課籃球長版上衣,純色保暖內刷毛腰鬆緊抽繩長褲,fit
KG1030,BA5875,體育課籃球長版上衣,純色質感不易皺後鬆緊修身短褲,not_fit
KG1030,FA2359,體育課籃球長版上衣,層次假兩件配色織紋側綁帶包芯紗A字裙,not_fit
KG1030,BA5904,體育課籃球長版上衣,牛仔修身彈力高腰收腹造型腰頭抽鬚緊身長褲,fit
KG1030,CA2147,體育課籃球長版上衣,純色不易皺打褶膝上A字裙,not_fit
KG1030,KB1139,體育課籃球長版上衣,KITTY露營系列~純棉素色腰鬆緊抽繩長褲,not_fit
KG1030,CA2181,體育課籃球長版上衣,點點收腰打褶磨毛毛呢後開衩中長裙,not_fit
KG1030,CA2254,體育課籃球長版上衣,質感麂皮造型腰頭配色拼接A字長裙,not_fit
KG1030,BA6026,體育課籃球長版上衣,高含棉鬆緊高腰刷色內磨毛彈性窄管牛仔褲,fit
KL0925,BA5920,針織雪花織紋圓領毛衣,多色質感俐落美型小喇叭開衩落地長褲,wrong
KL0925,BA6064,針織雪花織紋圓領毛衣,高含棉牛仔配色車線開衩長寬褲,wrong
KL0925,CA2154,針織雪花織紋圓領毛衣,溫暖純色毛呢層次剪接排釦A字裙,wrong
KL0925,KG0960,針織雪花織紋圓領毛衣,刷毛腰抽繩褲管造型休閒長褲,wrong
KL0925,MA0358,針織雪花織紋圓領毛衣,魔術360~內磨毛彈力孕婦牛仔褲/孕婦褲,wrong
KL0925,BA6034,針織雪花織紋圓領毛衣,純色高含棉坑條燈芯絨腰鬆緊五分短寬褲,wrong
KL0925,KS0729,針織雪花織紋圓領毛衣,台灣製造．高彈力造型口袋高腰運動貼腿褲,wrong
KL0925,CA2123,針織雪花織紋圓領毛衣,臧芮軒。細緻蕾絲刺繡不規則拼接波浪魚尾短裙,wrong
KL0925,CA2083,針織雪花織紋圓領毛衣,拼接撞色排釦摩登長裙,wrong
KL0925,CA2191,針織雪花織紋圓領毛衣,純色實搭質感皮革內裡褲A字短裙,wrong
KL0925,CA2165,針織雪花織紋圓領毛衣,質感光澤絲絨百褶透紗中長裙,wrong
KL0925,CA2156,針織雪花織紋圓領毛衣,質感磨毛撞色金屬釦飾造型A字中長裙,wrong
KL0925,MA0347,針織雪花織紋圓領毛衣,大口袋棉麻孕婦連身褲/孕婦裝,wrong
KL0925,BA5998,針織雪花織紋圓領毛衣,質感美型簡約造型點綴微落地西裝寬褲,wrong
KL0925,CA2107,針織雪花織紋圓領毛衣,韓系造型綁結純色A字短褲裙,wrong
KL0925,BA6003,針織雪花織紋圓領毛衣,俐落質感排釦不易皺連身長褲(附腰帶),wrong
KL0925,BA5897,針織雪花織紋圓領毛衣,純色高彈力英倫風腰鬆緊刷破窄管長褲,wrong
KL0925,CA2235,針織雪花織紋圓領毛衣,優雅滿版個性印花傘襬蛋糕長裙,wrong
KL0925,BA6079,針織雪花織紋圓領毛衣,輕暖磨毛率性大口袋條紋直筒哈倫褲,wrong
KL0925,CA2158,針織雪花織紋圓領毛衣,質感光澤絨毛坑條A字短裙,wrong
KL0968,BA5883,情侶系列-高含棉簡約素色質感刺繡帽T(女),簡約質感修身格紋西裝長褲,fit
KL0968,BA6033,情侶系列-高含棉簡約素色質感刺繡帽T(女),保暖內磨毛收腹寬版剪接鬆緊腰頭彈力窄管褲,fit
KL0968,CA2166,情侶系列-高含棉簡約素色質感刺繡帽T(女),假兩件．雙層格紋拼接網紗荷葉傘襬中長裙,fit
KL0968,BA6014,情侶系列-高含棉簡約素色質感刺繡帽T(女),保暖彈力高含棉燈芯絨坑條腰鬆緊哈倫長褲,fit
KL0968,QA1152,情侶系列-高含棉簡約素色質感刺繡帽T(女),後開衩率性抽鬚彈力牛仔褲,wrong
KL0968,MA0365,情侶系列-高含棉簡約素色質感刺繡帽T(女),魔術360~坑條壓紋休閒孕婦寬褲/孕婦褲,fit
KL0968,BA5935,情侶系列-高含棉簡約素色質感刺繡帽T(女),質感美型纖細小喇叭長褲,fit
KL0968,MA0357,情侶系列-高含棉簡約素色質感刺繡帽T(女),魔術360~褲口抽鬚率性刷破孕婦褲,fit
KL0968,BA5625,情侶系列-高含棉簡約素色質感刺繡帽T(女),高含棉．率性抓破後腰鬆緊復古小喇叭丹寧/牛仔褲,fit
KL0968,BA6029,情侶系列-高含棉簡約素色質感刺繡帽T(女),彈力混色斜紋毛呢腰鬆緊直筒西裝褲/長褲,fit
KL0968,QA1099,情侶系列-高含棉簡約素色質感刺繡帽T(女),率性水洗紋縮口牛仔褲/好動褲,wrong
KL0968,CA2109,情侶系列-高含棉簡約素色質感刺繡帽T(女),滿版立體鏤空雕花蕾絲腰鬆緊傘襬短裙,not_fit
KL0968,BA6065,情侶系列-高含棉簡約素色質感刺繡帽T(女),保暖質感毛呢修身反摺直筒西裝長褲,fit
KL0968,BA5870,情侶系列-高含棉簡約素色質感刺繡帽T(女),視覺-5KG。纖彈力腰頭加壓收腹修身窄管牛仔長褲,fit
KL0968,BA6141,情侶系列-高含棉簡約素色質感刺繡帽T(女),假兩件彈力腰鬆緊內搭A字長褲裙,fit
KL0968,MA0364,情侶系列-高含棉簡約素色質感刺繡帽T(女),魔術360~羊毛磨毛雕花蕾絲孕婦內搭褲/孕婦褲,wrong
KL0968,KS0735,情侶系列-高含棉簡約素色質感刺繡帽T(女),台灣製造．火山岩兩穿運動貼腿褲,fit
KL0968,CA2072,情侶系列-高含棉簡約素色質感刺繡帽T(女),雪紡簡約質感開衩後鬆緊長裙,fit
KL0968,KG0976,情侶系列-高含棉簡約素色質感刺繡帽T(女),高含棉多口袋寬鬆斜紋工裝吊帶褲,fit
KL0968,CA2101,情侶系列-高含棉簡約素色質感刺繡帽T(女),高含棉．造型口袋修身A字丹寧/牛仔短裙,wrong
KL0972,CA2117,情侶系列-重磅棉質復古星星印花長袖上衣,古典質感格紋彈性A字開衩短裙褲裙,fit
KL0972,CA2168,情侶系列-重磅棉質復古星星印花長袖上衣,純色毛呢附腰帶內裡魚尾裙,fit
KL0972,MA0347,情侶系列-重磅棉質復古星星印花長袖上衣,大口袋棉麻孕婦連身褲/孕婦裝,wrong
KL0972,BA5977,情侶系列-重磅棉質復古星星印花長袖上衣,微彈磨毛斜紋彈性鬆緊腰頭長褲,fit
KL0972,BA6017,情侶系列-重磅棉質復古星星印花長袖上衣,保暖內磨毛彈力牛仔修身高腰提臀窄管長褲,fit
KL0972,BA6004,情侶系列-重磅棉質復古星星印花長袖上衣,質感磨毛立體收腰打褶褲裙寬褲,fit
KL0972,BA5813,情侶系列-重磅棉質復古星星印花長袖上衣,高含棉造型後口袋俐落牛仔直筒長褲,fit
KL0972,CA2231,情侶系列-重磅棉質復古星星印花長袖上衣,學院文青風保暖磨毛不對稱排釦內裡褲百褶短裙,not_fit
