head_label,tail_label,head_name,tail_name,ans
AB15751,BA6359,撞色蕾絲娃娃領包釦短袖上衣,純色棉麻腰鬆緊抽繩口袋寬褲裙,fit
AB15751,CA2352,撞色蕾絲娃娃領包釦短袖上衣,純色蝴蝶結腰綁帶A字不易皺中長裙,fit
AB15751,BA6164,撞色蕾絲娃娃領包釦短袖上衣,彈力牛仔水洗刷色潑漆破損男友長褲,fit
AB15751,BA6346,撞色蕾絲娃娃領包釦短袖上衣,高含棉纖長立體車線抽鬚牛仔喇叭褲,fit
AB15751,BA6358,撞色蕾絲娃娃領包釦短袖上衣,立體壓褶造型純色口袋A字高腰短褲,fit
AB15751,CA2332,撞色蕾絲娃娃領包釦短袖上衣,浪漫典雅滿版印花開衩內裡A字長裙,fit
AB15763,BA6254,小V露頸透膚蕾絲拼袖印花上衣,V領不易皺波點雪紡五分袖連身長褲,not_fit
AB15763,CA2285,小V露頸透膚蕾絲拼袖印花上衣,A字側邊開衩褲裡牛仔裙,fit
AB15763,CA2350,小V露頸透膚蕾絲拼袖印花上衣,高腰修身不易皺排釦挺料A字長裙(附腰帶),fit
AB15763,BA6062,小V露頸透膚蕾絲拼袖印花上衣,腰鬆緊抽繩舒適修身老爺褲,fit
AB15763,BA6131,小V露頸透膚蕾絲拼袖印花上衣,視覺-5KG。排釦塑腹高挑窄管牛仔褲,fit
AB15763,BA6381,小V露頸透膚蕾絲拼袖印花上衣,造型腰頭寬版修身五分褲,fit
AB15763,KB1219,小V露頸透膚蕾絲拼袖印花上衣,薯條KITTY印花鬆緊腰修身反褶長褲,fit
AB15763,BA6214,小V露頸透膚蕾絲拼袖印花上衣,高腰造型釦帶修身彈力牛仔喇叭褲,fit
AB15763,BA6183,小V露頸透膚蕾絲拼袖印花上衣,純色含棉修身後鬆緊五分短寬褲,fit
AB15763,KG1046,小V露頸透膚蕾絲拼袖印花上衣,棉質腰鬆緊英文膠印縮口長褲,not_fit
AB15763,CA2389,小V露頸透膚蕾絲拼袖印花上衣,圓點普普風蛋糕A字傘襬長裙,fit
AB15763,CA2361,小V露頸透膚蕾絲拼袖印花上衣,純色腰鬆緊綁帶口袋開衩A字長裙,fit
AB15763,BA6104,小V露頸透膚蕾絲拼袖印花上衣,假兩件彈力壓紋腰鬆緊內搭長褲裙,fit
AB15763,BA6097,小V露頸透膚蕾絲拼袖印花上衣,氣質純色長版寬褲,fit
AB15763,BA6159,小V露頸透膚蕾絲拼袖印花上衣,修身剪裁口袋造型寬版牛仔褲,fit
AB15763,BA6350,小V露頸透膚蕾絲拼袖印花上衣,OL都會系列．打褶插袋西裝短褲,fit
AB15763,CA2326,小V露頸透膚蕾絲拼袖印花上衣,正裝感口袋裝飾A字短裙,fit
AB15763,CA2351,小V露頸透膚蕾絲拼袖印花上衣,純色觸膚涼感腰鬆緊綁帶傘襬長裙,fit
AB15763,BA6107,小V露頸透膚蕾絲拼袖印花上衣,高含棉假兩件牛仔鬆緊腰內搭褲裙,fit
AB15763,CA2287,小V露頸透膚蕾絲拼袖印花上衣,高含棉純色開衩鬆緊腰親膚長裙,fit
AB15767,CA2379,高含棉．方領蕾絲飾邊娃娃裝上衣,高含棉彈力牛仔開衩內裡A字短裙,fit
AB15767,BA6099,高含棉．方領蕾絲飾邊娃娃裝上衣,涼爽高含棉修身實搭高腰哈倫七分褲,fit
AB15767,BA6262,高含棉．方領蕾絲飾邊娃娃裝上衣,觸膚涼感格紋腰鬆緊抽繩縮口長寬褲,fit
AB15767,BA6411,高含棉．方領蕾絲飾邊娃娃裝上衣,格紋後鬆緊打褶口袋寬版五分褲,fit
AB15767,CA2341,高含棉．方領蕾絲飾邊娃娃裝上衣,牛仔高腰造型袖綁帶七分A字裙,fit
AB15767,BA6153,高含棉．方領蕾絲飾邊娃娃裝上衣,知性簡約傘襬修身高腰寬褲,fit
AB15767,BA6380,高含棉．方領蕾絲飾邊娃娃裝上衣,都會女伶知性細格紋高腰打褶寬褲,fit
AB15767,BA6306,高含棉．方領蕾絲飾邊娃娃裝上衣,清新點點不易皺雪紡短袖連身短褲,not_fit
AB15767,BA6247,高含棉．方領蕾絲飾邊娃娃裝上衣,高含棉撞色車線格紋拼接單寧短褲,fit
AB15767,BA6172,高含棉．方領蕾絲飾邊娃娃裝上衣,含棉牛仔彈力修身立體水洗窄管長褲,fit
AB15767,KB1180,高含棉．方領蕾絲飾邊娃娃裝上衣,運動KITTY抽繩修身寬短褲,not_fit
AB15767,CA2401,高含棉．方領蕾絲飾邊娃娃裝上衣,高含棉．視覺顯瘦牛仔褲裡短裙,fit
AB15767,BA6334,高含棉．方領蕾絲飾邊娃娃裝上衣,純色涼感不易皺後鬆緊打褶西裝短褲,fit
AB15767,BA6228,高含棉．方領蕾絲飾邊娃娃裝上衣,純色涼爽修身後鬆緊七分燈籠褲,fit
AB15767,BA6257,高含棉．方領蕾絲飾邊娃娃裝上衣,造型腰頭排釦寬褲/西裝褲,fit
AB15767,CA2359,高含棉．方領蕾絲飾邊娃娃裝上衣,高含棉排釦後鬆緊不對稱斜紋短裙,fit
AB15767,BA6287,高含棉．方領蕾絲飾邊娃娃裝上衣,高含棉舒適輕薄簡約純色長褲(附腰帶),fit
AB15767,CA2266,高含棉．方領蕾絲飾邊娃娃裝上衣,金屬寬腰帶傘襬飄逸滑順長裙,fit
AB15767,CA2389,高含棉．方領蕾絲飾邊娃娃裝上衣,圓點普普風蛋糕A字傘襬長裙,fit
AB15767,BA6238,高含棉．方領蕾絲飾邊娃娃裝上衣,居家時尚。夏日零著感多色雪紡高腰傘襬短褲,fit
AB15774,BA6223,小碎花V領不對稱挖肩拼接荷葉短袖上衣,寬版修身高腰排釦抽鬚牛仔短褲,fit
AB15774,BA6292,小碎花V領不對稱挖肩拼接荷葉短袖上衣,舒適高含棉反褶多色短褲,not_fit
AB15774,BA6318,小碎花V領不對稱挖肩拼接荷葉短袖上衣,修身剪裁高彈力薄牛仔八分窄管褲,fit
AB15774,BA6310,小碎花V領不對稱挖肩拼接荷葉短袖上衣,OL系列簡約造型腰帶百摺西裝短褲,fit
AB15774,BA6376,小碎花V領不對稱挖肩拼接荷葉短袖上衣,腰頭鬆緊綁帶垂墜感高腰印花寬版短褲,not_fit
AB15774,BA6100,小碎花V領不對稱挖肩拼接荷葉短袖上衣,輕盈高含棉修身腰鬆緊七分寬長褲,fit
AB15774,BA6112,小碎花V領不對稱挖肩拼接荷葉短袖上衣,清涼關係學．涼感冰箱空氣紗印花腰鬆緊落地闊腿褲,not_fit
AB15774,BA6175,小碎花V領不對稱挖肩拼接荷葉短袖上衣,涼感俐落鬆緊腰落地釦帶西裝褲,fit
AB15774,BA6098,小碎花V領不對稱挖肩拼接荷葉短袖上衣,丹寧造型口袋全腰鬆緊小直筒褲,fit
AB15774,BA6059,小碎花V領不對稱挖肩拼接荷葉短袖上衣,輕薄涼感腰鬆緊直筒七分褲,fit
AB15774,KG1080,小碎花V領不對稱挖肩拼接荷葉短袖上衣,復古點點柔美紗裙,fit
AB15774,KB1184,小碎花V領不對稱挖肩拼接荷葉短袖上衣,清涼關係學．涼感 速食kitty涼感修身傘狀短褲,not_fit
AB15774,BA6362,小碎花V領不對稱挖肩拼接荷葉短袖上衣,撞色配色裝飾後腰鬆緊西裝短褲,fit
AB15774,BA6161,小碎花V領不對稱挖肩拼接荷葉短袖上衣,高含棉牛仔修身腰鬆緊寬褲短褲,fit
AB15774,CA2409,小碎花V領不對稱挖肩拼接荷葉短袖上衣,高含棉不對稱百褶後拉鍊口袋A字短裙,fit
AB15774,BA6327,小碎花V領不對稱挖肩拼接荷葉短袖上衣,簡約修飾！高含棉造型綁帶後鬆緊A字短褲,fit
AB15774,BA6288,小碎花V領不對稱挖肩拼接荷葉短袖上衣,雙釦飾彈性後腰側綁帶打褶短褲,fit
AB15774,BA6134,小碎花V領不對稱挖肩拼接荷葉短袖上衣,視覺-5KG．清涼關係學涼感超彈布高腰鬆緊塑腹窄管褲,fit
AB15774,BA6113,小碎花V領不對稱挖肩拼接荷葉短袖上衣,兩穿可拆式！綁帶高腰打褶腰短褲,fit
AB15774,BA6321,小碎花V領不對稱挖肩拼接荷葉短袖上衣,修身高腰收腹排釦開衩牛仔喇叭長褲,fit
AB15777,BA6077,V高顏值．雛菊後腰彈性鏤空綁帶不易皺上衣,鈕釦設計大口袋腰鬆緊寬褲裙,fit
AB15777,BA6382,V高顏值．雛菊後腰彈性鏤空綁帶不易皺上衣,高含棉寬腰頭造型口袋牛仔九分褲,fit
AB15777,BA6304,V高顏值．雛菊後腰彈性鏤空綁帶不易皺上衣,滿版印花夏日風情粗肩帶無袖連身褲,not_fit
AB15777,BA6246,V高顏值．雛菊後腰彈性鏤空綁帶不易皺上衣,純色高含棉拼接排釦腰鬆緊寬褲裙,fit
AB15777,CA2267,V高顏值．雛菊後腰彈性鏤空綁帶不易皺上衣,氣質緞面A字長裙,fit
AB15777,BA6356,V高顏值．雛菊後腰彈性鏤空綁帶不易皺上衣,涼感蝴蝶結腰鬆緊寬版五分褲(附腰綁帶),fit
AB15777,BA6289,V高顏值．雛菊後腰彈性鏤空綁帶不易皺上衣,純色質感後鬆緊排釦造型短褲,fit
AB15777,BA6183,V高顏值．雛菊後腰彈性鏤空綁帶不易皺上衣,純色含棉修身後鬆緊五分短寬褲,fit
AB15777,BA6217,V高顏值．雛菊後腰彈性鏤空綁帶不易皺上衣,涼感高彈腰鬆緊修身窄管長褲,fit
AB15777,BA6241,V高顏值．雛菊後腰彈性鏤空綁帶不易皺上衣,韓系造型袋蓋琥珀排釦短褲,fit
AB15777,BA6383,V高顏值．雛菊後腰彈性鏤空綁帶不易皺上衣,韓系彈力造型腰頭雙釦設計窄管牛仔褲,fit
AB15777,CA2379,V高顏值．雛菊後腰彈性鏤空綁帶不易皺上衣,高含棉彈力牛仔開衩內裡A字短裙,fit
AB15777,CA2374,V高顏值．雛菊後腰彈性鏤空綁帶不易皺上衣,高含棉高腰收腹排釦褲型內裡彈力牛仔短裙,fit
AB15777,BA6160,V高顏值．雛菊後腰彈性鏤空綁帶不易皺上衣,高含棉A字剪接水洗抽鬚牛仔褲,fit
AB15777,BA6133,V高顏值．雛菊後腰彈性鏤空綁帶不易皺上衣,清涼關係學．輕盈涼感高腰收腹藏肉寬短褲,fit
AB15777,BA6298,V高顏值．雛菊後腰彈性鏤空綁帶不易皺上衣,雪紡不易皺微性感無袖連身長褲(附腰帶),not_fit
AB15777,BA6130,V高顏值．雛菊後腰彈性鏤空綁帶不易皺上衣,視覺-5KG。纖瘦彈力塑腹高挑名模喇叭褲,fit
AB15777,BA6203,V高顏值．雛菊後腰彈性鏤空綁帶不易皺上衣,清涼關係學．涼感綁帶鬆緊腰牛仔寬褲,fit
AB15777,BA6317,V高顏值．雛菊後腰彈性鏤空綁帶不易皺上衣,含棉牛仔刷破抽鬚寬版直筒長褲,fit
AB15777,BA6053,V高顏值．雛菊後腰彈性鏤空綁帶不易皺上衣,高腰排釦前剪接彈力牛仔褲,fit
AB15779,BA6257,真兩件夏季碎花娃娃裝短袖上衣,造型腰頭排釦寬褲/西裝褲,fit
AB15779,CA2386,真兩件夏季碎花娃娃裝短袖上衣,氣質OL造型單邊百褶短裙,fit
AB15779,BA6256,真兩件夏季碎花娃娃裝短袖上衣,純色高含棉鬆緊腰抽皺口袋寬褲裙,fit
AB15779,CA2286,真兩件夏季碎花娃娃裝短袖上衣,前短後長鬆緊腰印花拼接波浪裙,not_fit
AB15779,KB1219,真兩件夏季碎花娃娃裝短袖上衣,薯條KITTY印花鬆緊腰修身反褶長褲,fit
AB15779,BA6239,真兩件夏季碎花娃娃裝短袖上衣,滿版個性印花纖瘦腰鬆緊長寬褲,not_fit
AB15779,BA6318,真兩件夏季碎花娃娃裝短袖上衣,修身剪裁高彈力薄牛仔八分窄管褲,fit
AB15779,CA2417,真兩件夏季碎花娃娃裝短袖上衣,清涼關係學．涼感後鬆緊層次荷葉魚尾短裙,fit
AB15779,BA6324,真兩件夏季碎花娃娃裝短袖上衣,抽鬚纖腿美型開衩小喇叭彈力牛仔褲,fit
AB15779,BA6076,真兩件夏季碎花娃娃裝短袖上衣,純色不易皺修身腰鬆緊口袋寬長褲,fit
AB15779,KG1155,真兩件夏季碎花娃娃裝短袖上衣,小宇宙刺繡抽繩鬆緊腰休閒短褲,not_fit
AB15779,BA6197,真兩件夏季碎花娃娃裝短袖上衣,簡約舒適不易皺雪紡腰後鬆緊A字短褲,fit
AB15779,BA6304,真兩件夏季碎花娃娃裝短袖上衣,滿版印花夏日風情粗肩帶無袖連身褲,not_fit
AB15779,BA6137,真兩件夏季碎花娃娃裝短袖上衣,-5KG高彈收腹塑型輕盈七分牛仔褲,fit
AB15779,BA6198,真兩件夏季碎花娃娃裝短袖上衣,點點後露背綁帶蝴蝶結連身長寬褲,not_fit
AB15779,KS0817,真兩件夏季碎花娃娃裝短袖上衣,台灣製褲口打褶抽繩運動褲/休閒褲,not_fit
AB15779,KB1237,真兩件夏季碎花娃娃裝短袖上衣,度假草寫KITTY涼感側開衩寬褲,not_fit
AB15779,KB1227,真兩件夏季碎花娃娃裝短袖上衣,清涼關係學．涼感 度假KITTY觸膚涼感荷葉滾邊魚尾裙,fit
AB15779,BA6167,真兩件夏季碎花娃娃裝短袖上衣,高腰不對稱牛仔落地寬褲,fit
AB15779,BA6355,真兩件夏季碎花娃娃裝短袖上衣,OL必備!不易皺腰後鬆緊纖長西裝褲,fit
AB15787,BA6183,純色圓領立體絨毛條紋內裡短袖上衣,純色含棉修身後鬆緊五分短寬褲,fit
AB15787,CA2342,純色圓領立體絨毛條紋內裡短袖上衣,涼感輕薄簡約不易皺高腰中長裙,fit
AB15787,CA2317,純色圓領立體絨毛條紋內裡短袖上衣,復古典雅格紋配色A字傘襬長裙,fit
AB15787,BA6393,純色圓領立體絨毛條紋內裡短袖上衣,前短後長腰彈不易皺美腿短褲,fit
AB15787,KB1227,純色圓領立體絨毛條紋內裡短袖上衣,清涼關係學．涼感 度假KITTY觸膚涼感荷葉滾邊魚尾裙,fit
AB15787,KB1236,純色圓領立體絨毛條紋內裡短袖上衣,度假KITTY棉麻抽繩口袋短褲,not_fit
AB15787,BA6266,純色圓領立體絨毛條紋內裡短袖上衣,高腰打褶不對稱腰頭西裝褲,fit
AB15787,BA6361,純色圓領立體絨毛條紋內裡短袖上衣,撞色綁帶後鬆緊口袋打褶寬版長褲/寬褲,fit
AB15787,KS0793,純色圓領立體絨毛條紋內裡短袖上衣,防潑水造型腰帶片裙休閒褲/縮口褲,not_fit
AB15787,CA2295,純色圓領立體絨毛條紋內裡短袖上衣,質感網格鬆緊飄逸紗裙,fit
AB15787,BA6158,純色圓領立體絨毛條紋內裡短袖上衣,打摺造型口袋A字修身水洗牛仔短褲,fit
AB15787,BA6329,純色圓領立體絨毛條紋內裡短袖上衣,高含棉詐欺級美型開衩小喇叭長褲,fit
AB15787,BA6201,純色圓領立體絨毛條紋內裡短袖上衣,波西米亞全腰鬆緊膚涼感綁帶短褲,fit
AB15787,BA6151,純色圓領立體絨毛條紋內裡短袖上衣,不易皺腰後鬆緊A字短褲(附腰帶),fit
AB15787,CA2404,純色圓領立體絨毛條紋內裡短袖上衣,純色A字長裙附夏日編織皮帶,fit
AB15787,BA6209,純色圓領立體絨毛條紋內裡短袖上衣,質感高腰打褶排釦格紋寬版短褲,fit
AB15787,BA6292,純色圓領立體絨毛條紋內裡短袖上衣,舒適高含棉反褶多色短褲,not_fit
AB15787,BA6229,純色圓領立體絨毛條紋內裡短袖上衣,好感修身全腰鬆抽鬚緊窄管九分牛仔褲,fit
AB15787,BA6366,純色圓領立體絨毛條紋內裡短袖上衣,涼感造型口袋高含棉A字短褲(附皮帶),fit
AB15787,BA6163,純色圓領立體絨毛條紋內裡短袖上衣,彈力腰頭鬚邊抓破美型牛仔褲,fit
AB15801,BA6191,V領涼爽雪紡光澤透膚紗拼接短袖上衣,清涼關係學．涼感超彈布多色腰鬆緊纖瘦七分褲,fit
AB15801,BA6388,V領涼爽雪紡光澤透膚紗拼接短袖上衣,口袋荷葉彈性腰點點不易皺開衩褲,fit
AB15801,CA2337,V領涼爽雪紡光澤透膚紗拼接短袖上衣,涼爽不易皺開衩長褲裙(附腰帶),fit
AB15801,CA2275,V領涼爽雪紡光澤透膚紗拼接短袖上衣,雪紡豹紋印花排釦前開衩魚尾裙,fit
AB15801,BA6328,V領涼爽雪紡光澤透膚紗拼接短袖上衣,高含棉美型開衩九分直筒褲,fit
AB15801,BA6225,V領涼爽雪紡光澤透膚紗拼接短袖上衣,彈力牛仔高腰不對稱造型抽鬚短褲,fit
AB15801,BA6326,V領涼爽雪紡光澤透膚紗拼接短袖上衣,高含棉愛心口袋直筒牛仔褲,fit
AB15801,BA6324,V領涼爽雪紡光澤透膚紗拼接短袖上衣,抽鬚纖腿美型開衩小喇叭彈力牛仔褲,fit
AB15801,BA6098,V領涼爽雪紡光澤透膚紗拼接短袖上衣,丹寧造型口袋全腰鬆緊小直筒褲,fit
AB15801,BA6364,V領涼爽雪紡光澤透膚紗拼接短袖上衣,高含棉．後腰彈性抽鬚大口袋短褲,fit
AB15801,BA6322,V領涼爽雪紡光澤透膚紗拼接短袖上衣,純色高含棉愛心刺繡高腰後鬆緊男友長褲,fit
AB15801,CA2323,V領涼爽雪紡光澤透膚紗拼接短袖上衣,高含棉牛仔高腰割破抽鬚A字短裙,fit
AB15801,CA2302,V領涼爽雪紡光澤透膚紗拼接短袖上衣,清涼關係學．涼感實搭腰鬆緊Ａ字裙(褲型內裡),fit
AB15801,BA6243,V領涼爽雪紡光澤透膚紗拼接短袖上衣,涼爽不易皺簡約純色不對稱短褲裙,fit
AB15801,CA2308,V領涼爽雪紡光澤透膚紗拼接短袖上衣,蕾絲拼接燒花點點腰鬆緊蛋糕裙,fit
AB15801,CA2305,V領涼爽雪紡光澤透膚紗拼接短袖上衣,純色高含棉高腰後鬆緊抽鬚傘擺長裙,fit
AB15801,KG1110,V領涼爽雪紡光澤透膚紗拼接短袖上衣,撞色條紋腰鬆緊運動風長寬褲,not_fit
AB15801,BA6312,V領涼爽雪紡光澤透膚紗拼接短袖上衣,高含棉修身高腰造型腰頭反摺牛仔短褲,fit
AB15801,BA6288,V領涼爽雪紡光澤透膚紗拼接短袖上衣,雙釦飾彈性後腰側綁帶打褶短褲,fit
AB15801,BA6363,V領涼爽雪紡光澤透膚紗拼接短袖上衣,質感OL純色造型口袋打褶短褲,fit
AB15813,BA6259,涼爽不易皺口袋落肩背心短袖上衣,涼爽不易皺厚雪紡西裝直筒長褲,fit
AB15813,BA6384,涼爽不易皺口袋落肩背心短袖上衣,涼夏雪紡變形蟲V領收腰連身短褲．附綁帶,not_fit
AB15813,KS0796,涼爽不易皺口袋落肩背心短袖上衣,抗UV防潑水抽繩鬆緊腰雙層短褲,not_fit
AB15813,BA6374,涼爽不易皺口袋落肩背心短袖上衣,不易皺雪紡波浪V領無袖連身褲(附腰帶),not_fit
AB15813,CA2398,涼爽不易皺口袋落肩背心短袖上衣,碎花輕柔雪紡彈性內裡腰鬆緊長裙,fit
AB15813,KS0832,涼爽不易皺口袋落肩背心短袖上衣,台灣製褲口開衩抽繩運動寬褲,fit
AB15813,CA2351,涼爽不易皺口袋落肩背心短袖上衣,純色觸膚涼感腰鬆緊綁帶傘襬長裙,fit
AB15813,CA2271,涼爽不易皺口袋落肩背心短袖上衣,波點絨面印花腰鬆緊蛋糕紗裙,fit
AB15813,CA2316,涼爽不易皺口袋落肩背心短袖上衣,高含棉排釦開衩牛仔A字中長裙,fit
AB15813,BA6411,涼爽不易皺口袋落肩背心短袖上衣,格紋後鬆緊打褶口袋寬版五分褲,fit
AB15813,BA6230,涼爽不易皺口袋落肩背心短袖上衣,清涼關係學．涼感多色配色條紋美腿褲,fit
AB15813,BA6087,涼爽不易皺口袋落肩背心短袖上衣,含棉彈力牛仔修身造型腰頭寬長褲,fit
AB15813,BA6274,涼爽不易皺口袋落肩背心短袖上衣,高含棉單寧修身排釦口袋落地寬長褲,fit
AB15813,CA2261,涼爽不易皺口袋落肩背心短袖上衣,高含棉高腰不對稱開衩腰帶A字長裙,fit
AB15813,BA6057,涼爽不易皺口袋落肩背心短袖上衣,雲朵自訂款 - 韓風刷破抽鬚雙釦窄管牛仔褲,fit
AB15813,BA6132,涼爽不易皺口袋落肩背心短袖上衣,視覺-5KG。纖瘦高腰長腿窄管長褲,fit
AB15813,BA6099,涼爽不易皺口袋落肩背心短袖上衣,涼爽高含棉修身實搭高腰哈倫七分褲,fit
AB15813,BA6091,涼爽不易皺口袋落肩背心短袖上衣,彈力牛仔水洗刷色開衩直筒長褲,fit
AB15813,KB1199,涼爽不易皺口袋落肩背心短袖上衣,台灣製運動KITTY抽繩A字短褲,not_fit
AB15813,BA6217,涼爽不易皺口袋落肩背心短袖上衣,涼感高彈腰鬆緊修身窄管長褲,fit
AB15816,BA6388,涼爽短版小碎花V領娃娃裝短袖上衣,口袋荷葉彈性腰點點不易皺開衩褲,not_fit
AB15816,BA6391,涼爽短版小碎花V領娃娃裝短袖上衣,棉麻質感俐落藏肉五分褲(附腰帶),fit
AB15816,BA6090,涼爽短版小碎花V領娃娃裝短袖上衣,高彈力含棉牛仔高腰刷色直筒長褲,fit
AB15816,KG1147,涼爽短版小碎花V領娃娃裝短袖上衣,夏日滿版樹葉印花腰鬆緊落地長寬褲,not_fit
AB15816,BA6080,涼爽短版小碎花V領娃娃裝短袖上衣,高含棉牛仔鬆緊腰附腰帶連身吊帶褲,not_fit
AB15816,BA6305,涼爽短版小碎花V領娃娃裝短袖上衣,高含棉後鬆緊附花布綁帶A字短褲,fit
AB15816,BA6375,涼爽短版小碎花V領娃娃裝短袖上衣,不易皺造型腰頭藏肉七分直筒長寬褲裙,fit
AB15816,CA2425,涼爽短版小碎花V領娃娃裝短袖上衣,高含棉．活片造型側綁帶牛仔短裙,fit
AB15816,CA2352,涼爽短版小碎花V領娃娃裝短袖上衣,純色蝴蝶結腰綁帶A字不易皺中長裙,fit
AB15816,BA6144,涼爽短版小碎花V領娃娃裝短袖上衣,清涼關係學．涼感冰箱空氣紗印花腰鬆緊落地闊腿褲,not_fit
AB15816,BA6314,涼爽短版小碎花V領娃娃裝短袖上衣,含棉牛仔收腹排釦造型反摺寬短褲,fit
AB15816,BA6347,涼爽短版小碎花V領娃娃裝短袖上衣,簡約俐落長腿無袖寬版連身褲(附腰帶),not_fit
AB15816,BA6222,涼爽短版小碎花V領娃娃裝短袖上衣,實搭修身！刷破水洗率性牛仔短褲,fit
AB15816,BA6076,涼爽短版小碎花V領娃娃裝短袖上衣,純色不易皺修身腰鬆緊口袋寬長褲,fit
AB15816,BA6057,涼爽短版小碎花V領娃娃裝短袖上衣,雲朵自訂款 - 韓風刷破抽鬚雙釦窄管牛仔褲,fit
AB15816,BA6241,涼爽短版小碎花V領娃娃裝短袖上衣,韓系造型袋蓋琥珀排釦短褲,fit
AB15816,BA6132,涼爽短版小碎花V領娃娃裝短袖上衣,視覺-5KG。纖瘦高腰長腿窄管長褲,fit
AB15816,KS0807,涼爽短版小碎花V領娃娃裝短袖上衣,台灣製拼接網布束褲/瑜珈褲,not_fit
AB15816,CA2314,涼爽短版小碎花V領娃娃裝短袖上衣,壓皺紋理後腰鬆緊蛋糕魚尾長裙,fit
AB15816,KG1079,涼爽短版小碎花V領娃娃裝短袖上衣,撞色棉質腰鬆緊前開衩中長裙,fit
AB15826,BA6298,純色高含棉長版收腰抽繩短袖上衣,雪紡不易皺微性感無袖連身長褲(附腰帶),not_fit
AB15826,KG1147,純色高含棉長版收腰抽繩短袖上衣,夏日滿版樹葉印花腰鬆緊落地長寬褲,fit
AB15826,BA6087,純色高含棉長版收腰抽繩短袖上衣,含棉彈力牛仔修身造型腰頭寬長褲,fit
AB15826,CA2257,純色高含棉長版收腰抽繩短袖上衣,不對稱牛仔A字裙,fit
AB15826,BA6234,純色高含棉長版收腰抽繩短袖上衣,高含棉牛仔修身腰鬆緊寬短褲,fit
AB15826,BA6334,純色高含棉長版收腰抽繩短袖上衣,純色涼感不易皺後鬆緊打褶西裝短褲,fit
AB15826,CA2400,純色高含棉長版收腰抽繩短袖上衣,簡約剪裁及膝修飾A字裙,fit
AB15826,BA6289,純色高含棉長版收腰抽繩短袖上衣,純色質感後鬆緊排釦造型短褲,fit
AB15826,MA0402,純色高含棉長版收腰抽繩短袖上衣,純色棉麻口袋可調式吊帶直筒長褲,not_fit
AB15826,CA2358,純色高含棉長版收腰抽繩短袖上衣,雪紡碎花腰鬆緊細壓褶百褶長裙,fit
AB15826,CA2355,純色高含棉長版收腰抽繩短袖上衣,腰鬆緊拼接立體太陽褶魚尾長裙,fit
AB15826,CA2273,純色高含棉長版收腰抽繩短袖上衣,造型腰頭側綁帶腰鬆緊後開衩A字裙,fit
AB15826,CA2267,純色高含棉長版收腰抽繩短袖上衣,氣質緞面A字長裙,fit
AB15826,BA6236,純色高含棉長版收腰抽繩短袖上衣,高含棉鏤空繡花腰鬆緊波浪短褲,fit
AB15826,BA6328,純色高含棉長版收腰抽繩短袖上衣,高含棉美型開衩九分直筒褲,fit
AB15826,CA2352,純色高含棉長版收腰抽繩短袖上衣,純色蝴蝶結腰綁帶A字不易皺中長裙,fit
AB15826,BA6375,純色高含棉長版收腰抽繩短袖上衣,不易皺造型腰頭藏肉七分直筒長寬褲裙,fit
AB15826,BA6180,純色高含棉長版收腰抽繩短袖上衣,涼爽雪紡幾何印花腰後鬆緊寬褲,fit
AB15826,BA6376,純色高含棉長版收腰抽繩短袖上衣,腰頭鬆緊綁帶垂墜感高腰印花寬版短褲,fit
AB15826,CA2295,純色高含棉長版收腰抽繩短袖上衣,質感網格鬆緊飄逸紗裙,fit
AB15830,BA6265,休閒高含棉刺繡螢光織條短袖上衣,修身彈力牛仔拼色開衩窄管長褲,fit
AB15830,BA6310,休閒高含棉刺繡螢光織條短袖上衣,OL系列簡約造型腰帶百摺西裝短褲,fit
AB15830,KS0793,休閒高含棉刺繡螢光織條短袖上衣,防潑水造型腰帶片裙休閒褲/縮口褲,fit
AB15830,BA6127,休閒高含棉刺繡螢光織條短袖上衣,涼爽雪紡格紋高腰後鬆緊落地寬褲裙,fit
AB15830,BA6066,休閒高含棉刺繡螢光織條短袖上衣,寬鬆壓褶涼爽質感休閒長寬褲,fit
AB15830,CA2407,休閒高含棉刺繡螢光織條短袖上衣,格紋側拉鍊開衩內裡窄裙短裙,fit
AB15830,BA6086,休閒高含棉刺繡螢光織條短袖上衣,含棉牛仔修身高腰落地寬長褲,fit
AB15830,CA2354,休閒高含棉刺繡螢光織條短袖上衣,雪紡滿版印花荷葉A字短裙,fit
AB15830,BA6336,休閒高含棉刺繡螢光織條短袖上衣,知性腰帶造型九分西裝褲/直筒褲,fit
AB15830,BA6230,休閒高含棉刺繡螢光織條短袖上衣,清涼關係學．涼感多色配色條紋美腿褲,fit
AB15830,BA6112,休閒高含棉刺繡螢光織條短袖上衣,清涼關係學．涼感冰箱空氣紗印花腰鬆緊落地闊腿褲,fit
AB15830,CA2282,休閒高含棉刺繡螢光織條短袖上衣,高含棉設計感開衩造型丹寧A字中長裙,fit
AB15830,BA6209,休閒高含棉刺繡螢光織條短袖上衣,質感高腰打褶排釦格紋寬版短褲,fit
AB15830,BA6185,休閒高含棉刺繡螢光織條短袖上衣,清涼關係學．涼感含棉彈力前開衩釦飾褲裙,fit
AB15830,BA6196,休閒高含棉刺繡螢光織條短袖上衣,清涼關係學．涼感超彈布高腰收腹打褶直筒褲,fit
AB15830,KB1227,休閒高含棉刺繡螢光織條短袖上衣,清涼關係學．涼感 度假KITTY觸膚涼感荷葉滾邊魚尾裙,fit
