,index,款號,款號品類,款號_style1,款號_style2,圖片,搭配款,搭配款品類,搭配款_style1,搭配款_style2,搭配款主圖,平拍圖
646,3888,QA1395,未設定,慵懶度假,,https://image.obdesign.com.tw/catalog/products/QA1395/QA1395@1.jpg,DA9110,未設定,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/DA9110/DA9110@1.jpg,https://image.obdesign.com.tw/catalog/products/DA9110/DA9110@CB-T4-0C5F71378944DB89F694.png
647,3893,QA1615,未設定,清新甜美,,https://image.obdesign.com.tw/catalog/products/QA1615/QA1615@1.jpg,ZQ0047,未設定,率性休閒,,https://image.obdesign.com.tw/catalog/products/ZQ0047/ZQ0047@1.jpg,
648,3899,VC0164,未設定,簡約質感,慵懶度假,https://image.obdesign.com.tw/catalog/products/VC0164/VC0164@1.jpg,VC0174,未設定,簡約質感,慵懶度假,https://image.obdesign.com.tw/catalog/products/VC0174/VC0174@1.jpg,https://image.obdesign.com.tw/catalog/products/VC0174/VC0174@CB-T4-ECE7DD175784E8DA28C0.png
649,3900,VC0172,未設定,清新甜美,慵懶度假,https://image.obdesign.com.tw/catalog/products/VC0172/VC0172@1.jpg,VC0171,未設定,簡約質感,慵懶度假,https://image.obdesign.com.tw/catalog/products/VC0171/VC0171@1.jpg,https://image.obdesign.com.tw/catalog/products/VC0171/VC0171@CB-T4-C906C52B77B478D96F41.png
650,3901,VC0173,未設定,簡約質感,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/VC0173/VC0173@1.jpg,VC0170,未設定,簡約質感,慵懶度假,https://image.obdesign.com.tw/catalog/products/VC0170/VC0170@1.jpg,https://image.obdesign.com.tw/catalog/products/VC0170/VC0170@CB-T4-901B6E5C1014E47BF255.png
651,3903,VC0175,未設定,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/VC0175/VC0175@1.jpg,VC0176,未設定,簡約質感,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/VC0176/VC0176@1.jpg,https://image.obdesign.com.tw/catalog/products/VC0176/VC0176@CB-T4-DBC70725C9F48F19A232.png
652,3904,VC0178,未設定,簡約質感,慵懶度假,https://image.obdesign.com.tw/catalog/products/VC0178/VC0178@1.jpg,VC0163,未設定,簡約質感,慵懶度假,https://image.obdesign.com.tw/catalog/products/VC0163/VC0163@1.jpg,https://image.obdesign.com.tw/catalog/products/VC0163/VC0163@CB-T4-8E0095F96634BD5919DB.png
653,4145,DA9134,未設定,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/DA9134/DA9134@1.jpg,EA3331,外套,簡約質感,清新甜美,https://image.obdesign.com.tw/catalog/products/EA3331/EA3331@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3331/EA3331@CB-T4-3CD3D11708B446184925.png
654,4158,DA9210,未設定,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/DA9210/DA9210@1.jpg,EA3325,外套,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/EA3325/EA3325@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3325/EA3325@CB-T4-CC3F0D8C3D84F7EACC62.png
655,4159,DA9210,未設定,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/DA9210/DA9210@1.jpg,EA3325,外套,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/EA3325/EA3325@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3325/EA3325@CB-T4-CC3F0D8C3D84F7EACC62.png
656,4163,DA9246,未設定,清新甜美,慵懶度假,https://image.obdesign.com.tw/catalog/products/DA9246/DA9246@1.jpg,KG1373,外套,簡約質感,都會輕熟,https://image.obdesign.com.tw/catalog/products/KG1373/KG1373@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1373/KG1373@CB-T4-9B5B9B66F324CC2824C9.png
657,4164,DA9253,未設定,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/DA9253/DA9253@1.jpg,EA3339,外套,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/EA3339/EA3339@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3339/EA3339@CB-T4-975D4EAB5414EA6B1706.png
658,4172,DA9318,未設定,率性休閒,,https://image.obdesign.com.tw/catalog/products/DA9318/DA9318@1.jpg,EA3345,外套,簡約質感,慵懶度假,https://image.obdesign.com.tw/catalog/products/EA3345/EA3345@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3345/EA3345@CB-T4-495AD0856AE450FBB562.png
659,4235,QA1655,未設定,清新甜美,,https://image.obdesign.com.tw/catalog/products/QA1655/QA1655@1.jpg,QA1534,外套,清新甜美,,https://image.obdesign.com.tw/catalog/products/QA1534/QA1534@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1534/QA1534@CB-T4-17B8D411777432AA1BA4.png
660,4240,ZC2623,未設定,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/ZC2623/ZC2623@1.jpg,EA3359,外套,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/EA3359/EA3359@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3359/EA3359@CB-T4-94410CE37AC4E91BF6FF.png
661,4298,DA9139,未設定,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/DA9139/DA9139@1.jpg,AB16979,上衣,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB16979/AB16979@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16979/AB16979@CB-T4-24F368B743C4D06A965F.png
662,4304,DA9263,未設定,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/DA9263/DA9263@1.jpg,AB17143,上衣,清新甜美,慵懶度假,https://image.obdesign.com.tw/catalog/products/AB17143/AB17143@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17143/AB17143@CB-T4-35D527E0AD745848292B.png
663,4305,DA9267,未設定,率性休閒,,https://image.obdesign.com.tw/catalog/products/DA9267/DA9267@1.jpg,AB17113,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AB17113/AB17113@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17113/AB17113@CB-T4-DAC9687F8474F75B7CEA.png
664,5278,BA6691,褲子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/BA6691/BA6691@1.jpg,AB17113,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AB17113/AB17113@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17113/AB17113@CB-T4-DAC9687F8474F75B7CEA.png
665,4321,KG1332,未設定,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KG1332/KG1332@1.jpg,KG1327,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KG1327/KG1327@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1327/KG1327@CB-T4-BAB9198C55C46379A885.png
666,4322,KG1332,未設定,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KG1332/KG1332@1.jpg,KG1360,上衣,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/KG1360/KG1360@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1360/KG1360@CB-T4-88348AF97A948FFA4C00.png
667,4325,KG1351,未設定,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KG1351/KG1351@1.jpg,KG1353,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KG1353/KG1353@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1353/KG1353@CB-T4-CE52F6663464F9F91388.png
668,4326,KG1365,未設定,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KG1365/KG1365@1.jpg,KG1345,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KG1345/KG1345@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1345/KG1345@CB-T4-2C078A07EC943B49534B.png
669,4327,KG1365,未設定,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KG1365/KG1365@1.jpg,KG1369,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KG1369/KG1369@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1369/KG1369@CB-T4-3F0F058F1A44285B7BCF.png
670,4329,KG1381,未設定,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/KG1381/KG1381@1.jpg,KG1354,上衣,率性休閒,,https://image.obdesign.com.tw/catalog/products/KG1354/KG1354@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1354/KG1354@CB-T4-9ACC57B7BD7442E87B00.png
671,4330,KG1386,未設定,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KG1386/KG1386@1.jpg,AB16937,上衣,態度個性,,https://image.obdesign.com.tw/catalog/products/AB16937/AB16937@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16937/AB16937@CB-T4-562546EFB06436487577.png
672,4336,MA0519,未設定,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/MA0519/MA0519@1.jpg,AB17145,上衣,率性休閒,,https://image.obdesign.com.tw/catalog/products/AB17145/AB17145@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17145/AB17145@CB-T4-A77D9BE67E048EAAE437.png
673,4337,MA0519,未設定,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/MA0519/MA0519@1.jpg,AB17203,上衣,簡約質感,都會輕熟,https://image.obdesign.com.tw/catalog/products/AB17203/AB17203@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17203/AB17203@CB-T4-377F17386CB4D6591C22.png
674,4345,QA1491,未設定,率性休閒,,https://image.obdesign.com.tw/catalog/products/QA1491/QA1491@1.jpg,QA1454,上衣,率性休閒,,https://image.obdesign.com.tw/catalog/products/QA1454/QA1454@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1454/QA1454@CB-T4-E74804825624912B954A.png
675,4346,QA1492,未設定,率性休閒,,https://image.obdesign.com.tw/catalog/products/QA1492/QA1492@1.jpg,QA1457,上衣,率性休閒,,https://image.obdesign.com.tw/catalog/products/QA1457/QA1457@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1457/QA1457@CB-T4-B8367EF48534DBF98A9A.png
676,5557,QA1458,褲子,率性休閒,,https://image.obdesign.com.tw/catalog/products/QA1458/QA1458@1.jpg,QA1457,上衣,率性休閒,,https://image.obdesign.com.tw/catalog/products/QA1457/QA1457@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1457/QA1457@CB-T4-B8367EF48534DBF98A9A.png
677,4347,QA1492,未設定,率性休閒,,https://image.obdesign.com.tw/catalog/products/QA1492/QA1492@1.jpg,QA1459,上衣,率性休閒,,https://image.obdesign.com.tw/catalog/products/QA1459/QA1459@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1459/QA1459@CB-T4-3AB94B71B4D4320AB942.png
678,5558,QA1460,褲子,率性休閒,,https://image.obdesign.com.tw/catalog/products/QA1460/QA1460@1.jpg,QA1459,上衣,率性休閒,,https://image.obdesign.com.tw/catalog/products/QA1459/QA1459@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1459/QA1459@CB-T4-3AB94B71B4D4320AB942.png
679,4370,ZC2646,未設定,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/ZC2646/ZC2646@1.jpg,AB17279,上衣,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/AB17279/AB17279@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17279/AB17279@CB-T4-4930E2C83D049BE98CF0.png
680,4378,QA1596,裙子,率性休閒,,https://image.obdesign.com.tw/catalog/products/QA1596/QA1596@1.jpg,QA1584,褲子,率性休閒,,https://image.obdesign.com.tw/catalog/products/QA1584/QA1584@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1584/QA1584@CB-T4-14B2F76142948C1A63A7.png
681,4380,CA2651,裙子,率性休閒,,https://image.obdesign.com.tw/catalog/products/CA2651/CA2651@1.jpg,QA1596,裙子,率性休閒,,https://image.obdesign.com.tw/catalog/products/QA1596/QA1596@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1596/QA1596@CB-T4-F85A225BF5D4D0B8EFCB.png
682,4614,CA2433,裙子,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/CA2433/CA2433@1.jpg,AB16012,上衣,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB16012/AB16012@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16012/AB16012@CB-T4-0A07E393E95482EADCE1.png
683,4428,CA2490,裙子,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/CA2490/CA2490@1.jpg,FA2431,未設定,溫柔浪漫,大氣優雅,https://image.obdesign.com.tw/catalog/products/FA2431/FA2431@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2431/FA2431@CB-T4-C78EF090B3A4DAE87AD5.png
684,4437,CA2555,裙子,溫柔浪漫,慵懶度假,https://image.obdesign.com.tw/catalog/products/CA2555/CA2555@1.jpg,FA2548,未設定,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/FA2548/FA2548@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2548/FA2548@CB-T4-8875EE378D64AEDBB7BA.png
685,4654,CA2555,裙子,溫柔浪漫,慵懶度假,https://image.obdesign.com.tw/catalog/products/CA2555/CA2555@1.jpg,KG1293,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KG1293/KG1293@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1293/KG1293@CB-T4-25086A27336400BA1B7C.png
686,4439,CA2609,裙子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/CA2609/CA2609@1.jpg,KG1317,未設定,率性休閒,,https://image.obdesign.com.tw/catalog/products/KG1317/KG1317@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1317/KG1317@CB-T4-CF27A4A48844FC0A9610.png
687,4665,CA2568,裙子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/CA2568/CA2568@1.jpg,AA9633,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AA9633/AA9633@1.jpg,https://image.obdesign.com.tw/catalog/products/AA9633/AA9633@CB-T4-72CD75E5B0A4477B3D5B.png
688,4476,CA2585,裙子,大氣優雅,性感迷人,https://image.obdesign.com.tw/catalog/products/CA2585/CA2585@1.jpg,EA3334,外套,簡約質感,都會輕熟,https://image.obdesign.com.tw/catalog/products/EA3334/EA3334@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3334/EA3334@CB-T4-8B2F3D7EB96485889DDE.png
689,4677,CA2601,裙子,率性休閒,,https://image.obdesign.com.tw/catalog/products/CA2601/CA2601@1.jpg,AB17197,上衣,率性休閒,,https://image.obdesign.com.tw/catalog/products/AB17197/AB17197@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17197/AB17197@CB-T4-9564DC961444E38B3A9F.png
690,4624,CA2466,裙子,都會輕熟,大氣優雅,https://image.obdesign.com.tw/catalog/products/CA2466/CA2466@1.jpg,AB15987,上衣,溫柔浪漫,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB15987/AB15987@1.jpg,https://image.obdesign.com.tw/catalog/products/AB15987/AB15987@CB-T4-97A0FA4AB86420C80327.png
691,4627,CA2469,裙子,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/CA2469/CA2469@1.jpg,AB16401,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB16401/AB16401@1.jpg,
692,4648,CA2535,裙子,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/CA2535/CA2535@1.jpg,AB16809,上衣,溫柔浪漫,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB16809/AB16809@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16809/AB16809@CB-T4-6BE640E04C24269A75D1.png
693,4651,CA2547,裙子,簡約質感,清新甜美,https://image.obdesign.com.tw/catalog/products/CA2547/CA2547@1.jpg,AB17013,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB17013/AB17013@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17013/AB17013@CB-T4-5AD4F408AC04E51B0C87.png
694,4652,CA2549,裙子,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/CA2549/CA2549@1.jpg,AB16930,上衣,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB16930/AB16930@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16930/AB16930@CB-T4-3D1FA4816714BDBB2D48.png
695,4655,CA2556,裙子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/CA2556/CA2556@1.jpg,AB15876,上衣,溫柔浪漫,,https://image.obdesign.com.tw/catalog/products/AB15876/AB15876@1.jpg,https://image.obdesign.com.tw/catalog/products/AB15876/AB15876@CB-T4-8DDD9E307C543DD87CAA.png
696,4656,CA2556,裙子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/CA2556/CA2556@1.jpg,FA2556,上衣,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/FA2556/FA2556@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2556/FA2556@CB-T4-756CC3AD2E04D1B8ADBB.png
697,4657,CA2557,裙子,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/CA2557/CA2557@1.jpg,AB16903,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB16903/AB16903@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16903/AB16903@CB-T4-3000BA107D64F49883EC.png
698,4660,CA2560,裙子,簡約質感,性感迷人,https://image.obdesign.com.tw/catalog/products/CA2560/CA2560@1.jpg,AB17054,上衣,簡約質感,都會輕熟,https://image.obdesign.com.tw/catalog/products/AB17054/AB17054@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17054/AB17054@CB-T4-B02669FF7AA4CB1B8EF3.png
699,4662,CA2562,裙子,溫柔浪漫,慵懶度假,https://image.obdesign.com.tw/catalog/products/CA2562/CA2562@1.jpg,KG1260,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/KG1260/KG1260@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1260/KG1260@CB-T4-CEBA28700594C3B8EC8F.png
700,5363,KG1271,褲子,率性休閒,慵懶度假,https://image.obdesign.com.tw/catalog/products/KG1271/KG1271@1.jpg,KG1260,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/KG1260/KG1260@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1260/KG1260@CB-T4-CEBA28700594C3B8EC8F.png
701,4664,CA2563,裙子,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/CA2563/CA2563@1.jpg,KG1304,上衣,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/KG1304/KG1304@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1304/KG1304@CB-T4-D1156021A6B433CAA00E.png
702,4666,CA2569,裙子,簡約質感,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/CA2569/CA2569@1.jpg,AB16954,上衣,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB16954/AB16954@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16954/AB16954@CB-T4-C3ED5CBEAA047E0801D1.png
703,4667,CA2569,裙子,簡約質感,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/CA2569/CA2569@1.jpg,AB16972,上衣,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB16972/AB16972@1.jpg,
704,5266,BA6653,褲子,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/BA6653/BA6653@1.jpg,AB16972,上衣,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB16972/AB16972@1.jpg,
705,4670,CA2580,裙子,率性休閒,,https://image.obdesign.com.tw/catalog/products/CA2580/CA2580@1.jpg,AB17096,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB17096/AB17096@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17096/AB17096@CB-T4-9DD3FFEE1DC4D51A32D0.png
706,5315,DA9097,褲子,率性休閒,慵懶度假,https://image.obdesign.com.tw/catalog/products/DA9097/DA9097@1.jpg,AB17096,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB17096/AB17096@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17096/AB17096@CB-T4-9DD3FFEE1DC4D51A32D0.png
707,4672,CA2583,裙子,清新甜美,,https://image.obdesign.com.tw/catalog/products/CA2583/CA2583@1.jpg,AB17090,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB17090/AB17090@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17090/AB17090@CB-T4-781BCB489F940CEB46CA.png
708,4674,CA2591,裙子,簡約質感,性感迷人,https://image.obdesign.com.tw/catalog/products/CA2591/CA2591@1.jpg,AB17072,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB17072/AB17072@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17072/AB17072@CB-T4-A16B80747114F3182BC1.png
709,4679,CA2612,裙子,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/CA2612/CA2612@1.jpg,AB17420,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB17420/AB17420@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17420/AB17420@CB-T4-AC926FA800E4A05AB98B.png
710,4680,CA2621,裙子,率性休閒,,https://image.obdesign.com.tw/catalog/products/CA2621/CA2621@1.jpg,AB17258,上衣,率性休閒,都會輕熟,https://image.obdesign.com.tw/catalog/products/AB17258/AB17258@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17258/AB17258@CB-T4-A5F3640CE1E4A2799181.png
711,4710,KG1253,裙子,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/KG1253/KG1253@1.jpg,KG1255,上衣,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/KG1255/KG1255@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1255/KG1255@CB-T4-4FB62A4F0A54823AC945.png
712,4718,QA1413,裙子,清新甜美,慵懶度假,https://image.obdesign.com.tw/catalog/products/QA1413/QA1413@1.jpg,QA1394,上衣,清新甜美,,https://image.obdesign.com.tw/catalog/products/QA1394/QA1394@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1394/QA1394@CB-T4-6D85363984F4530ADB94.png
713,4720,BA6827,褲子,簡約質感,,https://image.obdesign.com.tw/catalog/products/BA6827/BA6827@1.jpg,QA1541,褲子,清新甜美,,https://image.obdesign.com.tw/catalog/products/QA1541/QA1541@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1541/QA1541@CB-T4-5145412C3754245BA4C3.png
714,4722,KB1349,褲子,清新甜美,,https://image.obdesign.com.tw/catalog/products/KB1349/KB1349@1.jpg,KB1350,褲子,清新甜美,,https://image.obdesign.com.tw/catalog/products/KB1350/KB1350@1.jpg,https://image.obdesign.com.tw/catalog/products/KB1350/KB1350@CB-T4-515DADFAB2447A2B4CFF.png
715,4729,QA1452,褲子,率性休閒,,https://image.obdesign.com.tw/catalog/products/QA1452/QA1452@1.jpg,QA1451,褲子,率性休閒,,https://image.obdesign.com.tw/catalog/products/QA1451/QA1451@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1451/QA1451@CB-T4-6FE18E511E4471C8F3E8.png
716,5076,BA5247,褲子,率性休閒,大氣優雅,https://image.obdesign.com.tw/catalog/products/BA5247/BA5247@1.jpg,AB10993,上衣,溫柔浪漫,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB10993/AB10993@1.jpg,
717,5079,BA5247,褲子,率性休閒,大氣優雅,https://image.obdesign.com.tw/catalog/products/BA5247/BA5247@1.jpg,AB14596,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB14596/AB14596@1.jpg,
718,4884,BA6590,褲子,簡約質感,都會輕熟,https://image.obdesign.com.tw/catalog/products/BA6590/BA6590@1.jpg,FA1490,未設定,簡約質感,,https://image.obdesign.com.tw/catalog/products/FA1490/FA1490@1.jpg,
719,5247,BA6590,褲子,簡約質感,都會輕熟,https://image.obdesign.com.tw/catalog/products/BA6590/BA6590@1.jpg,AB16734,上衣,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB16734/AB16734@1.jpg,
720,5253,BA6615,褲子,率性休閒,,https://image.obdesign.com.tw/catalog/products/BA6615/BA6615@1.jpg,AB17004,上衣,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/AB17004/AB17004@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17004/AB17004@CB-T4-A2FE63EC3744B92A0792.png
721,4887,BA6642,褲子,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/BA6642/BA6642@1.jpg,FA2545,未設定,其他,簡約質感,https://image.obdesign.com.tw/catalog/products/FA2545/FA2545@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2545/FA2545@CB-T4-BD6F0C8E34E4324B32B2.png
722,5280,BA6694,褲子,率性休閒,,https://image.obdesign.com.tw/catalog/products/BA6694/BA6694@1.jpg,AB17091,上衣,率性休閒,,https://image.obdesign.com.tw/catalog/products/AB17091/AB17091@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17091/AB17091@CB-T4-AD4BEB946A747FDB927E.png
723,4892,BA6780,褲子,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/BA6780/BA6780@1.jpg,DA9350,未設定,清新甜美,慵懶度假,https://image.obdesign.com.tw/catalog/products/DA9350/DA9350@1.jpg,https://image.obdesign.com.tw/catalog/products/DA9350/DA9350@CB-T4-15F02E86ABD43FE95A0A.png
724,5368,KG1320,褲子,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KG1320/KG1320@1.jpg,KG1319,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KG1319/KG1319@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1319/KG1319@CB-T4-2E9DD81865C4F9BA6CD6.png
725,4922,KL1287,褲子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KL1287/KL1287@1.jpg,KL1300,未設定,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KL1300/KL1300@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1300/KL1300@CB-T4-35F3E19C757477685939.png
726,4925,KL1369,褲子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KL1369/KL1369@1.jpg,KL1300,未設定,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KL1300/KL1300@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1300/KL1300@CB-T4-35F3E19C757477685939.png
727,4923,KL1287,褲子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KL1287/KL1287@1.jpg,KL1351,未設定,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KL1351/KL1351@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1351/KL1351@CB-T4-468563F7C52449D8D2E3.png
728,4924,KL1340,褲子,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KL1340/KL1340@1.jpg,KL1351,未設定,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KL1351/KL1351@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1351/KL1351@CB-T4-468563F7C52449D8D2E3.png
729,4997,BA6689,褲子,簡約質感,,https://image.obdesign.com.tw/catalog/products/BA6689/BA6689@1.jpg,EA3370,外套,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/EA3370/EA3370@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3370/EA3370@CB-T4-8209CAFBDE14A4092327.png
