,款號,款號品類,款號_style1,款號_style2,圖片,搭配款,搭配款品類,搭配款_style1,搭配款_style2,搭配款主圖,平拍圖
4135,AB13993,上衣,,,https://image.obdesign.com.tw/catalog/products/AB13993/AB13993@1.jpg,CA2142,未設定,,,https://image.obdesign.com.tw/catalog/products/CA2142/CA2142@1.jpg,
4136,AB13998,上衣,,,https://image.obdesign.com.tw/catalog/products/AB13998/AB13998@1.jpg,BA5250,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5250/BA5250@1.jpg,
4137,AB13998,上衣,,,https://image.obdesign.com.tw/catalog/products/AB13998/AB13998@1.jpg,CA1441,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1441/CA1441@1.jpg,
4138,AB14004,上衣,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/AB14004/AB14004@1.jpg,BA4246,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4246/BA4246@1.jpg,
4139,EA3089,未設定,,,https://image.obdesign.com.tw/catalog/products/EA3089/EA3089@1.jpg,AB14024,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14024/AB14024@1.jpg,
4140,EA3068,未設定,,,https://image.obdesign.com.tw/catalog/products/EA3068/EA3068@1.jpg,AB14047,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14047/AB14047@1.jpg,
4141,AB14054,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14054/AB14054@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4142,AB14062,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14062/AB14062@1.jpg,BA5277,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5277/BA5277@1.jpg,
4143,AB14066,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14066/AB14066@1.jpg,BA2258,未設定,,,https://image.obdesign.com.tw/catalog/products/BA2258/BA2258@1.jpg,
4144,AB14078,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14078/AB14078@1.jpg,CA1054,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1054/CA1054@1.jpg,
4145,AB14083,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14083/AB14083@1.jpg,CA2162,未設定,,,https://image.obdesign.com.tw/catalog/products/CA2162/CA2162@1.jpg,
4146,AB14090,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14090/AB14090@1.jpg,BA4246,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4246/BA4246@1.jpg,
4147,AB14106,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14106/AB14106@1.jpg,BA4246,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4246/BA4246@1.jpg,
4148,EA2617,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2617/EA2617@1.jpg,AB14108,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14108/AB14108@1.jpg,
4149,EA3041,未設定,,,https://image.obdesign.com.tw/catalog/products/EA3041/EA3041@1.jpg,AB14130,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14130/AB14130@1.jpg,
4150,AB14171,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB14171/AB14171@1.jpg,BA3984,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3984/BA3984@1.jpg,
4151,EA2851,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2851/EA2851@1.jpg,AB14203,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14203/AB14203@1.jpg,
4152,AB14213,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14213/AB14213@1.jpg,BA4246,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4246/BA4246@1.jpg,
4153,EA3118,未設定,,,https://image.obdesign.com.tw/catalog/products/EA3118/EA3118@1.jpg,AB14244,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14244/AB14244@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3118/EA3118@CB-T4-52FE21E8D224F8AB828C.png
4154,AB14271,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14271/AB14271@1.jpg,BA5909,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5909/BA5909@1.jpg,
4155,AB14276,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14276/AB14276@1.jpg,CA2142,未設定,,,https://image.obdesign.com.tw/catalog/products/CA2142/CA2142@1.jpg,
4156,AB14289,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14289/AB14289@1.jpg,CA1054,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1054/CA1054@1.jpg,
4157,AB14313,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14313/AB14313@1.jpg,BA5206,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5206/BA5206@1.jpg,
4158,AB14314,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14314/AB14314@1.jpg,CA2223,未設定,,,https://image.obdesign.com.tw/catalog/products/CA2223/CA2223@1.jpg,
4159,AB14325,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14325/AB14325@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4160,EA3039,未設定,,,https://image.obdesign.com.tw/catalog/products/EA3039/EA3039@1.jpg,AB14325,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14325/AB14325@1.jpg,
4161,AB14327,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14327/AB14327@1.jpg,BA5206,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5206/BA5206@1.jpg,
4162,EA3011,未設定,,,https://image.obdesign.com.tw/catalog/products/EA3011/EA3011@1.jpg,AB14340,上衣,簡約質感,都會輕熟,https://image.obdesign.com.tw/catalog/products/AB14340/AB14340@1.jpg,
4163,AB14348,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14348/AB14348@1.jpg,BA3959,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3959/BA3959@1.jpg,
4164,AB14362,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14362/AB14362@1.jpg,BA5909,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5909/BA5909@1.jpg,
4165,AB14368,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14368/AB14368@1.jpg,BA5206,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5206/BA5206@1.jpg,
4166,AB14381,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14381/AB14381@1.jpg,BA5206,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5206/BA5206@1.jpg,
4167,AB14384,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14384/AB14384@1.jpg,BA5973,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5973/BA5973@1.jpg,
4168,EA2617,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2617/EA2617@1.jpg,AB14435,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14435/AB14435@1.jpg,
4169,AB14463,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14463/AB14463@1.jpg,BA3959,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3959/BA3959@1.jpg,
4170,AB14480,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14480/AB14480@1.jpg,DA8263,未設定,,,https://image.obdesign.com.tw/catalog/products/DA8263/DA8263@1.jpg,
4171,AB14499,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14499/AB14499@1.jpg,BA2258,未設定,,,https://image.obdesign.com.tw/catalog/products/BA2258/BA2258@1.jpg,
4172,AB14512,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14512/AB14512@1.jpg,BA4345,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4345/BA4345@1.jpg,
4173,AB14518,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14518/AB14518@1.jpg,BA4345,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4345/BA4345@1.jpg,
4174,EA1055,未設定,,,https://image.obdesign.com.tw/catalog/products/EA1055/EA1055@1.jpg,AB14538,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14538/AB14538@1.jpg,
4175,AB14544,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14544/AB14544@1.jpg,BA4803,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4803/BA4803@1.jpg,
4176,EA2617,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2617/EA2617@1.jpg,AB14549,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14549/AB14549@1.jpg,
4177,AB14551,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14551/AB14551@1.jpg,BA5366,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5366/BA5366@1.jpg,
4178,AB14557,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14557/AB14557@1.jpg,BA5955,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5955/BA5955@1.jpg,
4179,AB14560,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14560/AB14560@1.jpg,BA4803,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4803/BA4803@1.jpg,
4180,AB14584,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14584/AB14584@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4181,EA1055,未設定,,,https://image.obdesign.com.tw/catalog/products/EA1055/EA1055@1.jpg,AB14591,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14591/AB14591@1.jpg,
4182,AB14607,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14607/AB14607@1.jpg,BA4803,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4803/BA4803@1.jpg,
4183,AB14614,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14614/AB14614@1.jpg,BA4803,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4803/BA4803@1.jpg,
4184,EA3017,未設定,,,https://image.obdesign.com.tw/catalog/products/EA3017/EA3017@1.jpg,AB14645,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14645/AB14645@1.jpg,
4185,EA3017,未設定,,,https://image.obdesign.com.tw/catalog/products/EA3017/EA3017@1.jpg,AB14665,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14665/AB14665@1.jpg,
4186,AB14676,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14676/AB14676@1.jpg,BA5952,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5952/BA5952@1.jpg,
4187,AB14687,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14687/AB14687@1.jpg,BA4803,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4803/BA4803@1.jpg,
4188,EA3017,未設定,,,https://image.obdesign.com.tw/catalog/products/EA3017/EA3017@1.jpg,AB14732,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14732/AB14732@1.jpg,
4189,AB14772,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14772/AB14772@1.jpg,BA6166,未設定,,,https://image.obdesign.com.tw/catalog/products/BA6166/BA6166@1.jpg,
4190,AB14780,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14780/AB14780@1.jpg,DA8286,未設定,,,https://image.obdesign.com.tw/catalog/products/DA8286/DA8286@1.jpg,
4191,AB14794,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14794/AB14794@1.jpg,BA6070,未設定,,,https://image.obdesign.com.tw/catalog/products/BA6070/BA6070@1.jpg,
4192,EA3017,未設定,,,https://image.obdesign.com.tw/catalog/products/EA3017/EA3017@1.jpg,AB14849,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14849/AB14849@1.jpg,
4193,AB14855,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14855/AB14855@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4194,AB14859,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14859/AB14859@1.jpg,BA4803,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4803/BA4803@1.jpg,
4195,AB14865,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14865/AB14865@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4196,AB14873,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14873/AB14873@1.jpg,BA4803,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4803/BA4803@1.jpg,
4197,AB14878,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14878/AB14878@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4198,AB14899,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14899/AB14899@1.jpg,BA4803,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4803/BA4803@1.jpg,
4199,AB14906,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14906/AB14906@1.jpg,BA5858,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5858/BA5858@1.jpg,
4200,AB14914,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB14914/AB14914@1.jpg,BA5955,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5955/BA5955@1.jpg,
4201,AB14916,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14916/AB14916@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4202,AB14992,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14992/AB14992@1.jpg,BA4345,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4345/BA4345@1.jpg,
4203,AB14998,上衣,,,https://image.obdesign.com.tw/catalog/products/AB14998/AB14998@1.jpg,BA4345,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4345/BA4345@1.jpg,
4204,AB15016,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15016/AB15016@1.jpg,BA2370,未設定,,,https://image.obdesign.com.tw/catalog/products/BA2370/BA2370@1.jpg,
4205,AB15050,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15050/AB15050@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4206,AB15063,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15063/AB15063@1.jpg,BA2952,未設定,,,https://image.obdesign.com.tw/catalog/products/BA2952/BA2952@1.jpg,
4207,EA3017,未設定,,,https://image.obdesign.com.tw/catalog/products/EA3017/EA3017@1.jpg,AB15063,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15063/AB15063@1.jpg,
4208,EA2617,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2617/EA2617@1.jpg,AB15068,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15068/AB15068@1.jpg,
4209,AB15100,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15100/AB15100@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4210,AB15110,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15110/AB15110@1.jpg,BA3231,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3231/BA3231@1.jpg,
4211,AB15166,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15166/AB15166@1.jpg,BA5120,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5120/BA5120@1.jpg,
4212,AB1523,上衣,率性休閒,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB1523/AB1523@1.jpg,BA2832,未設定,,,https://image.obdesign.com.tw/catalog/products/BA2832/BA2832@1.jpg,
4213,AB15232,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15232/AB15232@1.jpg,BA5844,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5844/BA5844@1.jpg,
4214,AB15242,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15242/AB15242@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4215,AB15282,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15282/AB15282@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4216,AB15286,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15286/AB15286@1.jpg,BA5955,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5955/BA5955@1.jpg,
4217,AB15297,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15297/AB15297@1.jpg,BA2370,未設定,,,https://image.obdesign.com.tw/catalog/products/BA2370/BA2370@1.jpg,
4218,AB15299,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15299/AB15299@1.jpg,BA2370,未設定,,,https://image.obdesign.com.tw/catalog/products/BA2370/BA2370@1.jpg,
4219,AB15315,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15315/AB15315@1.jpg,CA2337,未設定,,,https://image.obdesign.com.tw/catalog/products/CA2337/CA2337@1.jpg,
4220,AB15323,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15323/AB15323@1.jpg,BA2370,未設定,,,https://image.obdesign.com.tw/catalog/products/BA2370/BA2370@1.jpg,
4221,AB15356,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15356/AB15356@1.jpg,BA5120,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5120/BA5120@1.jpg,
4222,AB15356,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15356/AB15356@1.jpg,BA5120,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5120/BA5120@1.jpg,
4223,EA2617,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2617/EA2617@1.jpg,AB15381,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15381/AB15381@1.jpg,
4224,EA2617,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2617/EA2617@1.jpg,AB15406,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15406/AB15406@1.jpg,
4225,AB15451,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15451/AB15451@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4226,AB15458,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15458/AB15458@1.jpg,BA4246,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4246/BA4246@1.jpg,
4227,AB15491,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15491/AB15491@1.jpg,DA6870,未設定,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/DA6870/DA6870@1.jpg,https://image.obdesign.com.tw/catalog/products/DA6870/DA6870@CB-T4-DF347532C5341959473B.png
4228,AB15497,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15497/AB15497@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4229,AB15502,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15502/AB15502@1.jpg,CA2229,未設定,,,https://image.obdesign.com.tw/catalog/products/CA2229/CA2229@1.jpg,
4230,AB15507,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15507/AB15507@1.jpg,BA4404,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4404/BA4404@1.jpg,
4231,AB15516,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15516/AB15516@1.jpg,BA5955,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5955/BA5955@1.jpg,
4232,AB15558,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15558/AB15558@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4233,AB15565,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15565/AB15565@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4234,AB15572,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15572/AB15572@1.jpg,BA3959,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3959/BA3959@1.jpg,
4235,AB15578,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15578/AB15578@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4236,AB15584,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15584/AB15584@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4237,AB15587,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15587/AB15587@1.jpg,CA2339,未設定,,,https://image.obdesign.com.tw/catalog/products/CA2339/CA2339@1.jpg,
4238,AB15589,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15589/AB15589@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4239,AB15590,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15590/AB15590@1.jpg,CA1450,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
4240,AB15594,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15594/AB15594@1.jpg,BA5955,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5955/BA5955@1.jpg,
4241,AB15597,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15597/AB15597@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4242,AB15599,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15599/AB15599@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4243,AB15607,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15607/AB15607@1.jpg,BA3959,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3959/BA3959@1.jpg,
4244,AB15611,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15611/AB15611@1.jpg,BA4404,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4404/BA4404@1.jpg,
4245,AB15615,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15615/AB15615@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4246,AB15619,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15619/AB15619@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4247,AB15639,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15639/AB15639@1.jpg,BA5120,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5120/BA5120@1.jpg,
4248,EA2617,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2617/EA2617@1.jpg,AB15639,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15639/AB15639@1.jpg,
4249,AB15643,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15643/AB15643@1.jpg,CA2229,未設定,,,https://image.obdesign.com.tw/catalog/products/CA2229/CA2229@1.jpg,
4250,AB15651,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15651/AB15651@1.jpg,BA5120,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5120/BA5120@1.jpg,
4251,EA2617,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2617/EA2617@1.jpg,AB15651,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15651/AB15651@1.jpg,
4252,AB15655,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15655/AB15655@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4253,AB15657,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15657/AB15657@1.jpg,CA2229,未設定,,,https://image.obdesign.com.tw/catalog/products/CA2229/CA2229@1.jpg,
4254,AB15659,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15659/AB15659@1.jpg,BA4404,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4404/BA4404@1.jpg,
4255,AB15664,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15664/AB15664@1.jpg,BA5120,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5120/BA5120@1.jpg,
4256,AB15675,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15675/AB15675@1.jpg,BA5955,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5955/BA5955@1.jpg,
4257,AB15683,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15683/AB15683@1.jpg,BA4404,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4404/BA4404@1.jpg,
4258,AB15691,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15691/AB15691@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4259,AB15695,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15695/AB15695@1.jpg,BA3959,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3959/BA3959@1.jpg,
4260,AB15696,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15696/AB15696@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4261,AB15710,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15710/AB15710@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4262,AB15713,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15713/AB15713@1.jpg,BA5955,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5955/BA5955@1.jpg,
4263,AB15714,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15714/AB15714@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4264,AB15717,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15717/AB15717@1.jpg,BA5998,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,
4265,EA1952,未設定,,,https://image.obdesign.com.tw/catalog/products/EA1952/EA1952@1.jpg,AB15718,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15718/AB15718@1.jpg,
4266,AB15750,上衣,簡約質感,都會輕熟,https://image.obdesign.com.tw/catalog/products/AB15750/AB15750@1.jpg,CA2229,未設定,,,https://image.obdesign.com.tw/catalog/products/CA2229/CA2229@1.jpg,
4267,AB15770,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15770/AB15770@1.jpg,BA4803,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4803/BA4803@1.jpg,
4268,AB15771,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15771/AB15771@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4269,AB15774,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15774/AB15774@1.jpg,BA4803,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4803/BA4803@1.jpg,
4270,AB15775,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15775/AB15775@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4271,AB15776,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15776/AB15776@1.jpg,BA5244,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5244/BA5244@1.jpg,
4272,AB15785,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15785/AB15785@1.jpg,BA4803,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4803/BA4803@1.jpg,
4273,AB15786,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15786/AB15786@1.jpg,BA4172,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
4274,EA2617,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2617/EA2617@1.jpg,AB15794,上衣,,,https://image.obdesign.com.tw/catalog/products/AB15794/AB15794@1.jpg,
